[1754, 1241]
[section-title, [367.0, 89.0, 504.0, 49.5], _NaPPSvlI1, 5707050]
[section-title, [367.0, 138.5, 504.0, 49.5], _NaPPSvlI1, 5707050]
[folio, [145.0, 238.0, 989.0, 36.0], 6GG7AbExjF, 5707050]
[ordered-list, [138.0, 314.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 350.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 386.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 422.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 458.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 494.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 530.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 566.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 602.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 638.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 674.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 710.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 746.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 782.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 818.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 854.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 890.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 926.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 962.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 998.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1034.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1070.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1106.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1142.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1178.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1214.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1250.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1286.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1322.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1358.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1394.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1430.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1466.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1502.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1538.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1574.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[ordered-list, [138.0, 1610.0, 985.0, 36.0], MQO2bFyZf1, 5707050]
[sub-ordered-list, [203.0, 365.0, 902.0, 36.0], shoonya_0sQW4XAMXWO4ZU, 5707050]
[sub-ordered-list, [203.0, 401.0, 902.0, 36.0], shoonya_0sQW4XAMXWO4ZU, 5707050]
[sub-ordered-list, [203.0, 437.0, 902.0, 36.0], shoonya_0sQW4XAMXWO4ZU, 5707050]
[sub-ordered-list, [203.0, 473.0, 902.0, 36.0], shoonya_0sQW4XAMXWO4ZU, 5707050]
[sub-ordered-list, [203.0, 509.0, 902.0, 36.0], shoonya_0sQW4XAMXWO4ZU, 5707050]
[sub-ordered-list, [203.0, 545.0, 902.0, 36.0], shoonya_0sQW4XAMXWO4ZU, 5707050]
[sub-ordered-list, [203.0, 581.0, 902.0, 36.0], shoonya_0sQW4XAMXWO4ZU, 5707050]
