[792, 612]
[section-title, [355.0, 30.0, 179.0, 30.0], TjqYshtJ3R, 5654171]
[section-title, [355.0, 60.0, 179.0, 30.0], TjqYshtJ3R, 5654171]
[section-title, [355.0, 90.0, 179.0, 30.0], TjqYshtJ3R, 5654171]
[ordered-list, [38.0, 73.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 91.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 109.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 127.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 145.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 163.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 181.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 199.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 217.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 235.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 253.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 271.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 289.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 307.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 325.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 343.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[ordered-list, [38.0, 361.0, 306.0, 18.0], shoonya_1sNFQVCJY8810D, 5654171]
[sub-ordered-list, [196.0, 86.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 104.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 122.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 140.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 158.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 176.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 194.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 212.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 230.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 248.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 266.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 284.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [196.0, 302.0, 142.0, 18.0], shoonya_0s9AWOYR86HJ52, 5654171]
[sub-ordered-list, [45.0, 161.0, 151.0, 18.0], oKRV5IarmK, 5654171]
[sub-ordered-list, [45.0, 179.0, 151.0, 18.0], oKRV5IarmK, 5654171]
[sub-ordered-list, [45.0, 197.0, 151.0, 18.0], oKRV5IarmK, 5654171]
[sub-ordered-list, [45.0, 215.0, 151.0, 18.0], oKRV5IarmK, 5654171]
[sub-ordered-list, [45.0, 233.0, 151.0, 18.0], oKRV5IarmK, 5654171]
[sub-ordered-list, [45.0, 251.0, 151.0, 18.0], oKRV5IarmK, 5654171]
[sub-ordered-list, [45.0, 269.0, 151.0, 18.0], oKRV5IarmK, 5654171]
[sub-ordered-list, [45.0, 287.0, 151.0, 18.0], oKRV5IarmK, 5654171]
[answer, [358.0, 682.0, 41.0, 18.0], -uCODEeoi_, 5654171]
