[1565, 1152]
[section-title, [536.0, 82.0, 246.0, 49.5], YH9tkEa1h3, 5722572]
[paragraph, [106.0, 83.0, 387.0, 36.0], shoonya_2sLX2RYP6U0595, 5722572]
[paragraph, [106.0, 119.0, 387.0, 36.0], shoonya_2sLX2RYP6U0595, 5722572]
[paragraph, [106.0, 155.0, 387.0, 36.0], shoonya_2sLX2RYP6U0595, 5722572]
[headline, [542.0, 153.0, 464.0, 37.5], shoonya_12s6VVI1O3DZ70, 5722572]
[paragraph, [511.0, 195.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 231.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 267.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 303.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 339.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 375.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 411.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 447.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 483.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 519.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 555.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 591.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 627.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 663.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 699.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 735.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 771.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 807.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 843.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 879.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 915.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 951.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 987.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [511.0, 1023.0, 499.0, 36.0], shoonya_6sNZ79L36CNM2A, 5722572]
[paragraph, [107.0, 215.0, 387.0, 36.0], shoonya_0sMZ5MFFFZDGH1, 5722572]
[paragraph, [107.0, 251.0, 387.0, 36.0], shoonya_0sMZ5MFFFZDGH1, 5722572]
[paragraph, [107.0, 287.0, 387.0, 36.0], shoonya_0sMZ5MFFFZDGH1, 5722572]
[paragraph, [107.0, 323.0, 387.0, 36.0], shoonya_0sMZ5MFFFZDGH1, 5722572]
[paragraph, [107.0, 359.0, 387.0, 36.0], shoonya_0sMZ5MFFFZDGH1, 5722572]
[paragraph, [107.0, 395.0, 387.0, 36.0], shoonya_0sMZ5MFFFZDGH1, 5722572]
[paragraph, [107.0, 431.0, 387.0, 36.0], shoonya_0sMZ5MFFFZDGH1, 5722572]
[paragraph, [108.0, 480.0, 386.0, 36.0], shoonya_1s58WMI97G8AC6, 5722572]
[paragraph, [108.0, 516.0, 386.0, 36.0], shoonya_1s58WMI97G8AC6, 5722572]
[paragraph, [108.0, 552.0, 386.0, 36.0], shoonya_1s58WMI97G8AC6, 5722572]
[paragraph, [108.0, 588.0, 386.0, 36.0], shoonya_1s58WMI97G8AC6, 5722572]
[paragraph, [108.0, 624.0, 386.0, 36.0], shoonya_1s58WMI97G8AC6, 5722572]
[paragraph, [108.0, 660.0, 386.0, 36.0], shoonya_1s58WMI97G8AC6, 5722572]
[paragraph, [108.0, 696.0, 386.0, 36.0], shoonya_1s58WMI97G8AC6, 5722572]
[paragraph, [108.0, 732.0, 386.0, 36.0], shoonya_1s58WMI97G8AC6, 5722572]
[paragraph, [107.0, 770.0, 385.0, 36.0], shoonya_3sBVADL1U11K0L, 5722572]
[paragraph, [107.0, 806.0, 385.0, 36.0], shoonya_3sBVADL1U11K0L, 5722572]
[paragraph, [107.0, 842.0, 385.0, 36.0], shoonya_3sBVADL1U11K0L, 5722572]
[paragraph, [331.0, 966.0, 153.0, 36.0], shoonya_9sZ4YB2O4ILRH4, 5722572]
[paragraph, [331.0, 1002.0, 153.0, 36.0], shoonya_9sZ4YB2O4ILRH4, 5722572]
[paragraph, [331.0, 1038.0, 153.0, 36.0], shoonya_9sZ4YB2O4ILRH4, 5722572]
[paragraph, [331.0, 1074.0, 153.0, 36.0], shoonya_9sZ4YB2O4ILRH4, 5722572]
[paragraph, [331.0, 1110.0, 153.0, 36.0], shoonya_9sZ4YB2O4ILRH4, 5722572]
[paragraph, [331.0, 1146.0, 153.0, 36.0], shoonya_9sZ4YB2O4ILRH4, 5722572]
[paragraph, [513.0, 1061.0, 498.0, 36.0], shoonya_4sBDC4GUJBSNUW, 5722572]
[paragraph, [513.0, 1097.0, 498.0, 36.0], shoonya_4sBDC4GUJBSNUW, 5722572]
[paragraph, [513.0, 1133.0, 498.0, 36.0], shoonya_4sBDC4GUJBSNUW, 5722572]
[paragraph, [513.0, 1169.0, 498.0, 36.0], shoonya_4sBDC4GUJBSNUW, 5722572]
[paragraph, [513.0, 1205.0, 498.0, 36.0], shoonya_4sBDC4GUJBSNUW, 5722572]
[paragraph, [513.0, 1241.0, 498.0, 36.0], shoonya_4sBDC4GUJBSNUW, 5722572]
[paragraph, [513.0, 1277.0, 498.0, 36.0], shoonya_4sBDC4GUJBSNUW, 5722572]
[paragraph, [513.0, 1313.0, 498.0, 36.0], shoonya_4sBDC4GUJBSNUW, 5722572]
[paragraph, [513.0, 1349.0, 498.0, 36.0], shoonya_4sBDC4GUJBSNUW, 5722572]
[paragraph, [513.0, 1385.0, 498.0, 36.0], shoonya_4sBDC4GUJBSNUW, 5722572]
[paragraph, [119.0, 1194.0, 365.0, 36.0], shoonya_7sRQHBG2CRI4IP, 5722572]
[paragraph, [119.0, 1230.0, 365.0, 36.0], shoonya_7sRQHBG2CRI4IP, 5722572]
[paragraph, [119.0, 1266.0, 365.0, 36.0], shoonya_7sRQHBG2CRI4IP, 5722572]
[paragraph, [119.0, 1302.0, 365.0, 36.0], shoonya_7sRQHBG2CRI4IP, 5722572]
[paragraph, [119.0, 1338.0, 365.0, 36.0], shoonya_7sRQHBG2CRI4IP, 5722572]
[paragraph, [119.0, 1374.0, 365.0, 36.0], shoonya_7sRQHBG2CRI4IP, 5722572]
