[1468, 909]
[headline, [360.0, 72.0, 162.0, 25.5], 35GaNQaUxs, 5769780]
[paragraph, [77.0, 136.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 154.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 172.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 190.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 208.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 226.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 244.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 262.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 280.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 298.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 316.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 334.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [77.0, 352.0, 369.0, 18.0], shoonya_1sN38KUIC07VEW, 5769780]
[paragraph, [455.0, 144.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 162.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 180.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 198.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 216.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 234.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 252.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 270.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 288.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 306.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 324.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 342.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 360.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 378.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 396.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 414.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 432.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [455.0, 450.0, 381.0, 18.0], vZQWZs_GPV, 5769780]
[paragraph, [77.0, 378.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 396.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 414.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 432.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 450.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 468.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 486.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 504.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 522.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 540.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 558.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 576.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 594.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 612.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 630.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 648.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 666.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 684.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 702.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 720.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 738.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 756.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 774.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 792.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 810.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 828.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 846.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 864.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [77.0, 882.0, 367.0, 18.0], shoonya_0sD1F4KECJHICS, 5769780]
[paragraph, [451.0, 472.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 490.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 508.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 526.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 544.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 562.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 580.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 598.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 616.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 634.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 652.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 670.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 688.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 706.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 724.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 742.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 760.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 778.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 796.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 814.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 832.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [451.0, 850.0, 382.0, 18.0], XlTuk4C9Ik, 5769780]
[paragraph, [460.0, 878.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 896.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 914.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 932.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 950.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 968.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 986.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1004.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1022.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
[paragraph, [460.0, 1040.0, 368.0, 18.0], RHq-dQwYtJ, 5769780]
