[911, 559]
[chapter-title, [159.0, 5.0, 250.0, 30.0], shoonya_0s8Y9ZO98Q3CXH, 5775731]
[paragraph, [17.0, 40.0, 530.0, 18.0], 5dVTWMUJ4u, 5775731]
[paragraph, [17.0, 58.0, 530.0, 18.0], 5dVTWMUJ4u, 5775731]
[paragraph, [17.0, 76.0, 530.0, 18.0], 5dVTWMUJ4u, 5775731]
[paragraph, [17.0, 94.0, 530.0, 18.0], 5dVTWMUJ4u, 5775731]
[paragraph, [16.0, 121.0, 530.0, 18.0], wdbyt5O7rn, 5775731]
[paragraph, [16.0, 139.0, 530.0, 18.0], wdbyt5O7rn, 5775731]
[paragraph, [16.0, 157.0, 530.0, 18.0], wdbyt5O7rn, 5775731]
[paragraph, [16.0, 175.0, 530.0, 18.0], wdbyt5O7rn, 5775731]
[paragraph, [16.0, 193.0, 530.0, 18.0], wdbyt5O7rn, 5775731]
[paragraph, [16.0, 211.0, 530.0, 18.0], wdbyt5O7rn, 5775731]
[paragraph, [16.0, 229.0, 530.0, 18.0], wdbyt5O7rn, 5775731]
[paragraph, [16.0, 247.0, 530.0, 18.0], wdbyt5O7rn, 5775731]
[paragraph, [16.0, 265.0, 530.0, 18.0], wdbyt5O7rn, 5775731]
[paragraph, [16.0, 283.0, 530.0, 18.0], wdbyt5O7rn, 5775731]
[paragraph, [24.0, 296.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 314.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 332.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 350.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 368.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 386.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 404.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 422.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 440.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 458.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 476.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 494.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 512.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 530.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 548.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 566.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 584.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 602.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 620.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 638.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 656.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 674.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 692.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 710.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 728.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 746.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 764.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 782.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 800.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 818.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 836.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
[paragraph, [24.0, 854.0, 528.0, 18.0], iqaPbVIxCX, 5775731]
