[2339, 1609]
[section-title, [906.0, 158.0, 231.0, 52.5], 9E2Ku1IoNL, 5656442]
[paragraph, [424.0, 251.0, 1111.0, 36.0], qrIgbpq6ZV, 5656442]
[paragraph, [424.0, 287.0, 1111.0, 36.0], qrIgbpq6ZV, 5656442]
[paragraph, [424.0, 323.0, 1111.0, 36.0], qrIgbpq6ZV, 5656442]
[paragraph, [424.0, 359.0, 1111.0, 36.0], qrIgbpq6ZV, 5656442]
[paragraph, [424.0, 395.0, 1111.0, 36.0], qrIgbpq6ZV, 5656442]
[paragraph, [424.0, 431.0, 1111.0, 36.0], qrIgbpq6ZV, 5656442]
[paragraph, [424.0, 467.0, 1111.0, 36.0], qrIgbpq6ZV, 5656442]
[paragraph, [424.0, 503.0, 1111.0, 36.0], qrIgbpq6ZV, 5656442]
[paragraph, [94.0, 561.0, 1417.0, 36.0], shoonya_4sGTNN0ZX8JINI, 5656442]
[paragraph, [94.0, 597.0, 1417.0, 36.0], shoonya_4sGTNN0ZX8JINI, 5656442]
[paragraph, [94.0, 633.0, 1417.0, 36.0], shoonya_4sGTNN0ZX8JINI, 5656442]
[paragraph, [94.0, 669.0, 1417.0, 36.0], shoonya_4sGTNN0ZX8JINI, 5656442]
[paragraph, [94.0, 705.0, 1417.0, 36.0], shoonya_4sGTNN0ZX8JINI, 5656442]
[paragraph, [97.0, 770.0, 1422.0, 36.0], shoonya_0s9Z5TGFXTKJVI, 5656442]
[paragraph, [97.0, 806.0, 1422.0, 36.0], shoonya_0s9Z5TGFXTKJVI, 5656442]
[paragraph, [97.0, 842.0, 1422.0, 36.0], shoonya_0s9Z5TGFXTKJVI, 5656442]
[paragraph, [97.0, 878.0, 1422.0, 36.0], shoonya_0s9Z5TGFXTKJVI, 5656442]
[paragraph, [97.0, 914.0, 1422.0, 36.0], shoonya_0s9Z5TGFXTKJVI, 5656442]
[paragraph, [97.0, 950.0, 1422.0, 36.0], shoonya_0s9Z5TGFXTKJVI, 5656442]
[paragraph, [97.0, 986.0, 1422.0, 36.0], shoonya_0s9Z5TGFXTKJVI, 5656442]
[paragraph, [97.0, 1022.0, 1422.0, 36.0], shoonya_0s9Z5TGFXTKJVI, 5656442]
[paragraph, [97.0, 1058.0, 1422.0, 36.0], shoonya_0s9Z5TGFXTKJVI, 5656442]
[paragraph, [97.0, 1094.0, 1422.0, 36.0], shoonya_0s9Z5TGFXTKJVI, 5656442]
[paragraph, [95.0, 1171.0, 1426.0, 36.0], shoonya_1s2AWO8O356GJ0, 5656442]
[paragraph, [95.0, 1207.0, 1426.0, 36.0], shoonya_1s2AWO8O356GJ0, 5656442]
[paragraph, [95.0, 1243.0, 1426.0, 36.0], shoonya_1s2AWO8O356GJ0, 5656442]
[paragraph, [95.0, 1279.0, 1426.0, 36.0], shoonya_1s2AWO8O356GJ0, 5656442]
[paragraph, [95.0, 1315.0, 1426.0, 36.0], shoonya_1s2AWO8O356GJ0, 5656442]
[paragraph, [95.0, 1351.0, 1426.0, 36.0], shoonya_1s2AWO8O356GJ0, 5656442]
[paragraph, [95.0, 1387.0, 1426.0, 36.0], shoonya_1s2AWO8O356GJ0, 5656442]
[paragraph, [95.0, 1423.0, 1426.0, 36.0], shoonya_1s2AWO8O356GJ0, 5656442]
[paragraph, [95.0, 1459.0, 1426.0, 36.0], shoonya_1s2AWO8O356GJ0, 5656442]
[paragraph, [95.0, 1525.0, 1418.0, 36.0], shoonya_3sBPO0RCBFDOBX, 5656442]
[paragraph, [95.0, 1561.0, 1418.0, 36.0], shoonya_3sBPO0RCBFDOBX, 5656442]
[paragraph, [95.0, 1597.0, 1418.0, 36.0], shoonya_3sBPO0RCBFDOBX, 5656442]
[paragraph, [95.0, 1633.0, 1418.0, 36.0], shoonya_3sBPO0RCBFDOBX, 5656442]
[paragraph, [95.0, 1669.0, 1418.0, 36.0], shoonya_3sBPO0RCBFDOBX, 5656442]
[paragraph, [95.0, 1705.0, 1418.0, 36.0], shoonya_3sBPO0RCBFDOBX, 5656442]
[paragraph, [95.0, 1741.0, 1418.0, 36.0], shoonya_3sBPO0RCBFDOBX, 5656442]
[paragraph, [197.0, 1815.0, 118.0, 36.0], shoonya_7s0A8L8M3R7SXH, 5656442]
[figure-caption, [1252.0, 1888.0, 274.0, 36.0], gsi2PzWhkp, 5656442]
[contact-info, [750.0, 1941.0, 858.0, 36.0], D09RgrOzLB, 5656442]
[contact-info, [750.0, 1977.0, 858.0, 36.0], D09RgrOzLB, 5656442]
[contact-info, [750.0, 2013.0, 858.0, 36.0], D09RgrOzLB, 5656442]
[contact-info, [750.0, 2049.0, 858.0, 36.0], D09RgrOzLB, 5656442]
[contact-info, [750.0, 2085.0, 858.0, 36.0], D09RgrOzLB, 5656442]
[contact-info, [750.0, 2121.0, 858.0, 36.0], D09RgrOzLB, 5656442]
