[2200, 1700]
[section-title, [377.0, 573.0, 969.0, 52.5], NMJnDg_RF_, 5731487]
[paragraph, [838.0, 688.0, 556.0, 36.0], AKnyUnhYTB, 5731487]
[paragraph, [838.0, 724.0, 556.0, 36.0], AKnyUnhYTB, 5731487]
[paragraph, [838.0, 760.0, 556.0, 36.0], AKnyUnhYTB, 5731487]
[paragraph, [333.0, 1037.0, 1074.0, 36.0], shoonya_1sO0FCIJGTUEMU, 5731487]
[paragraph, [333.0, 1073.0, 1074.0, 36.0], shoonya_1sO0FCIJGTUEMU, 5731487]
[paragraph, [333.0, 1109.0, 1074.0, 36.0], shoonya_1sO0FCIJGTUEMU, 5731487]
[section-title, [471.0, 1178.0, 812.0, 52.5], 2f10avEuKM, 5731487]
[paragraph, [488.0, 1257.0, 365.0, 36.0], PetWf4PtTu, 5731487]
[paragraph, [350.0, 1317.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1353.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1389.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1425.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1461.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1497.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1533.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1569.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1605.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1641.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1677.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [350.0, 1713.0, 1054.0, 36.0], shoonya_0sHQX2RPPNJJJW, 5731487]
[paragraph, [453.0, 1751.0, 947.0, 36.0], shoonya_2sZNJPCN6A8Q10, 5731487]
[paragraph, [345.0, 1822.0, 1065.0, 36.0], shoonya_3sKTOR08A2UJZR, 5731487]
[paragraph, [345.0, 1858.0, 1065.0, 36.0], shoonya_3sKTOR08A2UJZR, 5731487]
[paragraph, [345.0, 1894.0, 1065.0, 36.0], shoonya_3sKTOR08A2UJZR, 5731487]
[folio, [681.0, 2032.0, 655.0, 36.0], WUibtVBSi5, 5731487]
