[1755, 1241]
[chapter-title, [511.0, 113.0, 213.0, 58.5], e2Rq3ahBoL, 5708846]
[ordered-list, [124.0, 229.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 265.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 301.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 337.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 373.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 409.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 445.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 481.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 517.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 553.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 589.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 625.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 661.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 697.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 733.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 769.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 805.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 841.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 877.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 913.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 949.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 985.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1021.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1057.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1093.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1129.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1165.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1201.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1237.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1273.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1309.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1345.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1381.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1417.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1453.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[ordered-list, [124.0, 1489.0, 992.0, 36.0], shoonya_0sNP5ILTQO8NXM, 5708846]
[sub-ordered-list, [207.0, 651.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [207.0, 687.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [207.0, 723.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [207.0, 759.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [207.0, 795.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [207.0, 831.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [207.0, 867.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [207.0, 903.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [207.0, 939.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [207.0, 975.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [207.0, 1011.0, 909.0, 36.0], sfqJtnpGRU, 5708846]
[sub-ordered-list, [136.0, 1114.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1150.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1186.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1222.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1258.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1294.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1330.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1366.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1402.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1438.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1474.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
[sub-ordered-list, [136.0, 1510.0, 966.0, 36.0], vAp3pK6ANP, 5708846]
