[2230, 1630]
[section-title, [623.0, 188.0, 378.0, 52.5], shoonya_0sZUKUZ1W1N9LL, 5758258]
[paragraph, [838.0, 319.0, 606.0, 36.0], 1UYlBA-Gbf, 5758258]
[paragraph, [838.0, 355.0, 606.0, 36.0], 1UYlBA-Gbf, 5758258]
[paragraph, [838.0, 391.0, 606.0, 36.0], 1UYlBA-Gbf, 5758258]
[paragraph, [838.0, 427.0, 606.0, 36.0], 1UYlBA-Gbf, 5758258]
[paragraph, [838.0, 463.0, 606.0, 36.0], 1UYlBA-Gbf, 5758258]
[paragraph, [838.0, 499.0, 606.0, 36.0], 1UYlBA-Gbf, 5758258]
[paragraph, [838.0, 535.0, 606.0, 36.0], 1UYlBA-Gbf, 5758258]
[paragraph, [838.0, 571.0, 606.0, 36.0], 1UYlBA-Gbf, 5758258]
[paragraph, [175.0, 331.0, 402.0, 36.0], mjC6xop78D, 5758258]
[paragraph, [175.0, 367.0, 402.0, 36.0], mjC6xop78D, 5758258]
[paragraph, [175.0, 403.0, 402.0, 36.0], mjC6xop78D, 5758258]
[paragraph, [175.0, 439.0, 402.0, 36.0], mjC6xop78D, 5758258]
[paragraph, [175.0, 475.0, 402.0, 36.0], mjC6xop78D, 5758258]
[paragraph, [175.0, 511.0, 402.0, 36.0], mjC6xop78D, 5758258]
[paragraph, [175.0, 547.0, 402.0, 36.0], mjC6xop78D, 5758258]
[paragraph, [175.0, 583.0, 402.0, 36.0], mjC6xop78D, 5758258]
[paragraph, [172.0, 771.0, 392.0, 36.0], KDTCa28bdg, 5758258]
[paragraph, [172.0, 807.0, 392.0, 36.0], KDTCa28bdg, 5758258]
[paragraph, [172.0, 843.0, 392.0, 36.0], KDTCa28bdg, 5758258]
[paragraph, [172.0, 879.0, 392.0, 36.0], KDTCa28bdg, 5758258]
[paragraph, [172.0, 915.0, 392.0, 36.0], KDTCa28bdg, 5758258]
[paragraph, [172.0, 951.0, 392.0, 36.0], KDTCa28bdg, 5758258]
[paragraph, [172.0, 987.0, 392.0, 36.0], KDTCa28bdg, 5758258]
[paragraph, [838.0, 773.0, 476.0, 36.0], PvYfBbwCgv, 5758258]
[paragraph, [838.0, 809.0, 476.0, 36.0], PvYfBbwCgv, 5758258]
[paragraph, [838.0, 845.0, 476.0, 36.0], PvYfBbwCgv, 5758258]
[paragraph, [838.0, 881.0, 476.0, 36.0], PvYfBbwCgv, 5758258]
[paragraph, [838.0, 917.0, 476.0, 36.0], PvYfBbwCgv, 5758258]
[paragraph, [838.0, 953.0, 476.0, 36.0], PvYfBbwCgv, 5758258]
[paragraph, [838.0, 989.0, 476.0, 36.0], PvYfBbwCgv, 5758258]
[paragraph, [834.0, 1235.0, 498.0, 36.0], 3D9xYL_cgw, 5758258]
[paragraph, [834.0, 1271.0, 498.0, 36.0], 3D9xYL_cgw, 5758258]
[paragraph, [834.0, 1307.0, 498.0, 36.0], 3D9xYL_cgw, 5758258]
[paragraph, [834.0, 1343.0, 498.0, 36.0], 3D9xYL_cgw, 5758258]
[paragraph, [834.0, 1379.0, 498.0, 36.0], 3D9xYL_cgw, 5758258]
[paragraph, [834.0, 1415.0, 498.0, 36.0], 3D9xYL_cgw, 5758258]
[paragraph, [834.0, 1451.0, 498.0, 36.0], 3D9xYL_cgw, 5758258]
[paragraph, [170.0, 1237.0, 500.0, 36.0], Wi84d5MYzr, 5758258]
[paragraph, [170.0, 1273.0, 500.0, 36.0], Wi84d5MYzr, 5758258]
[paragraph, [170.0, 1309.0, 500.0, 36.0], Wi84d5MYzr, 5758258]
[paragraph, [170.0, 1345.0, 500.0, 36.0], Wi84d5MYzr, 5758258]
[paragraph, [170.0, 1381.0, 500.0, 36.0], Wi84d5MYzr, 5758258]
[paragraph, [170.0, 1417.0, 500.0, 36.0], Wi84d5MYzr, 5758258]
[paragraph, [170.0, 1453.0, 500.0, 36.0], Wi84d5MYzr, 5758258]
[paragraph, [830.0, 1672.0, 620.0, 36.0], w9bjvkvXPp, 5758258]
[paragraph, [830.0, 1708.0, 620.0, 36.0], w9bjvkvXPp, 5758258]
[paragraph, [830.0, 1744.0, 620.0, 36.0], w9bjvkvXPp, 5758258]
[paragraph, [830.0, 1780.0, 620.0, 36.0], w9bjvkvXPp, 5758258]
[paragraph, [830.0, 1816.0, 620.0, 36.0], w9bjvkvXPp, 5758258]
[paragraph, [830.0, 1852.0, 620.0, 36.0], w9bjvkvXPp, 5758258]
[paragraph, [830.0, 1888.0, 620.0, 36.0], w9bjvkvXPp, 5758258]
[paragraph, [177.0, 1674.0, 549.0, 36.0], bwd2mK0L0y, 5758258]
[paragraph, [177.0, 1710.0, 549.0, 36.0], bwd2mK0L0y, 5758258]
[paragraph, [177.0, 1746.0, 549.0, 36.0], bwd2mK0L0y, 5758258]
[paragraph, [177.0, 1782.0, 549.0, 36.0], bwd2mK0L0y, 5758258]
[paragraph, [177.0, 1818.0, 549.0, 36.0], bwd2mK0L0y, 5758258]
[paragraph, [177.0, 1854.0, 549.0, 36.0], bwd2mK0L0y, 5758258]
[paragraph, [177.0, 1890.0, 549.0, 36.0], bwd2mK0L0y, 5758258]
[paragraph, [177.0, 1926.0, 549.0, 36.0], bwd2mK0L0y, 5758258]
[paragraph, [177.0, 1962.0, 549.0, 36.0], bwd2mK0L0y, 5758258]
