[1754, 1241]
[section-title, [370.0, 102.0, 493.0, 49.5], shoonya_0s90WLQCQW6AMV, 5706464]
[section-title, [370.0, 151.5, 493.0, 49.5], shoonya_0s90WLQCQW6AMV, 5706464]
[ordered-list, [127.0, 285.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 321.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 357.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 393.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 429.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 465.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 501.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 537.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 573.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 609.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 645.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 681.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 717.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 753.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 789.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 825.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 861.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 897.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 933.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 969.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1005.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1041.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1077.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1113.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1149.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1185.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1221.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1257.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1293.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1329.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1365.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1401.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1437.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1473.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1509.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1545.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1581.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[ordered-list, [127.0, 1617.0, 996.0, 36.0], DJEt50-ZPJ, 5706464]
[sub-ordered-list, [199.0, 347.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 383.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 419.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 455.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 491.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 527.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 563.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 599.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 635.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 671.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 707.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 743.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 779.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 815.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 851.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 887.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 923.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 959.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 995.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1031.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1067.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1103.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1139.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1175.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1211.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1247.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1283.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1319.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1355.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1391.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1427.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1463.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1499.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1535.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1571.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
[sub-ordered-list, [199.0, 1607.0, 898.0, 36.0], BdsrT5Z-z0, 5706464]
