[1755, 1241]
[chapter-title, [387.0, 111.0, 457.0, 58.5], BD_kGD3Utw, 5708681]
[unordered-list, [123.0, 229.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 265.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 301.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 337.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 373.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 409.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 445.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 481.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 517.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 553.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 589.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 625.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 661.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 697.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 733.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 769.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 805.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 841.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 877.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 913.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 949.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 985.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1021.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1057.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1093.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1129.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1165.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1201.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1237.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1273.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1309.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1345.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1381.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1417.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1453.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1489.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1525.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[unordered-list, [123.0, 1561.0, 981.0, 36.0], shoonya_0sL6OARUBWP9TX, 5708681]
[sub-unordered-list, [175.0, 821.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 839.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 857.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 875.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 893.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 911.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 929.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 947.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 965.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 983.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1001.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1019.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1037.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1055.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1073.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1091.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1109.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1127.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1145.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1163.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1181.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1199.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1217.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1235.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [175.0, 1253.0, 924.0, 18.0], zOFP3Fqah6, 5708681]
[sub-unordered-list, [162.0, 1427.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
[sub-unordered-list, [162.0, 1445.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
[sub-unordered-list, [162.0, 1463.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
[sub-unordered-list, [162.0, 1481.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
[sub-unordered-list, [162.0, 1499.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
[sub-unordered-list, [162.0, 1517.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
[sub-unordered-list, [162.0, 1535.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
[sub-unordered-list, [162.0, 1553.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
[sub-unordered-list, [162.0, 1571.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
[sub-unordered-list, [162.0, 1589.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
[sub-unordered-list, [162.0, 1607.0, 938.0, 18.0], 2-AMK8Z2sC, 5708681]
