[1754, 1241]
[chapter-title, [217.0, 206.0, 877.0, 58.5], shoonya_5s1WVT4FHS1D4I, 5708539]
[ordered-list, [179.0, 307.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 343.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 379.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 415.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 451.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 487.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 523.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 559.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 595.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 631.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 667.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 703.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 739.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 775.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 811.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 847.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 883.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 919.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 955.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 991.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1027.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1063.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1099.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1135.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1171.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1207.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1243.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1279.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1315.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1351.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1387.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1423.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1459.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1495.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1531.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1567.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[ordered-list, [179.0, 1603.0, 959.0, 36.0], shoonya_1sSZRQC1EV18ST, 5708539]
[sub-ordered-list, [183.0, 356.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 392.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 428.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 464.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 500.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 536.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 572.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 608.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 644.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 680.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 716.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 752.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 788.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 824.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 860.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 896.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 932.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 968.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 1004.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 1040.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [183.0, 1076.0, 946.0, 36.0], shoonya_2sBC9UH9QO6HLB, 5708539]
[sub-ordered-list, [190.0, 1206.0, 941.0, 36.0], shoonya_3sN3UGLE0LUC7J, 5708539]
[sub-ordered-list, [190.0, 1242.0, 941.0, 36.0], shoonya_3sN3UGLE0LUC7J, 5708539]
[sub-ordered-list, [190.0, 1278.0, 941.0, 36.0], shoonya_3sN3UGLE0LUC7J, 5708539]
[sub-ordered-list, [190.0, 1314.0, 941.0, 36.0], shoonya_3sN3UGLE0LUC7J, 5708539]
[sub-ordered-list, [190.0, 1350.0, 941.0, 36.0], shoonya_3sN3UGLE0LUC7J, 5708539]
[sub-ordered-list, [190.0, 1392.0, 936.0, 36.0], shoonya_6sMY3JS3UMMQ69, 5708539]
[sub-ordered-list, [190.0, 1428.0, 936.0, 36.0], shoonya_6sMY3JS3UMMQ69, 5708539]
[sub-ordered-list, [190.0, 1464.0, 936.0, 36.0], shoonya_6sMY3JS3UMMQ69, 5708539]
[sub-ordered-list, [190.0, 1500.0, 936.0, 36.0], shoonya_6sMY3JS3UMMQ69, 5708539]
[sub-ordered-list, [190.0, 1536.0, 936.0, 36.0], shoonya_6sMY3JS3UMMQ69, 5708539]
[sub-ordered-list, [190.0, 1572.0, 936.0, 36.0], shoonya_6sMY3JS3UMMQ69, 5708539]
