[3968, 2806]
[section-title, [203.0, 262.0, 732.0, 93.0], jqo-zECY4M, 5684009]
[section-title, [203.0, 355.0, 732.0, 93.0], jqo-zECY4M, 5684009]
[paragraph, [255.0, 526.0, 2279.0, 52.5], shoonya_1sKRTVP0TLE9ZQ, 5684009]
[paragraph, [255.0, 578.5, 2279.0, 52.5], shoonya_1sKRTVP0TLE9ZQ, 5684009]
[paragraph, [255.0, 631.0, 2279.0, 52.5], shoonya_1sKRTVP0TLE9ZQ, 5684009]
[paragraph, [255.0, 683.5, 2279.0, 52.5], shoonya_1sKRTVP0TLE9ZQ, 5684009]
[paragraph, [255.0, 736.0, 2279.0, 52.5], shoonya_1sKRTVP0TLE9ZQ, 5684009]
[paragraph, [255.0, 788.5, 2279.0, 52.5], shoonya_1sKRTVP0TLE9ZQ, 5684009]
[paragraph, [255.0, 841.0, 2279.0, 52.5], shoonya_1sKRTVP0TLE9ZQ, 5684009]
[paragraph, [255.0, 893.5, 2279.0, 52.5], shoonya_1sKRTVP0TLE9ZQ, 5684009]
[paragraph, [255.0, 946.0, 2279.0, 52.5], shoonya_1sKRTVP0TLE9ZQ, 5684009]
[paragraph, [255.0, 998.5, 2279.0, 52.5], shoonya_1sKRTVP0TLE9ZQ, 5684009]
[paragraph, [256.0, 1140.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1192.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1245.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1297.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1350.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1402.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1455.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1507.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1560.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1612.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1665.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1717.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1770.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1822.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1875.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1927.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 1980.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2032.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2085.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2137.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2190.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2242.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2295.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2347.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2400.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2452.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2505.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2557.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2610.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2662.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2715.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2767.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2820.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2872.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2925.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 2977.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 3030.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 3082.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 3135.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 3187.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 3240.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 3292.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 3345.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 3397.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 3450.0, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[paragraph, [256.0, 3502.5, 2293.0, 52.5], shoonya_2s8H1DVQS1UU1S, 5684009]
[folio, [343.0, 3806.0, 704.0, 52.5], w02HaGJqmP, 5684009]
