[1263, 905]
[chapter-title, [416.0, 41.0, 173.0, 30.0], xJBQgBcM2d, 5776629]
[paragraph, [181.0, 79.0, 640.0, 18.0], shoonya_7sOUAVL4L8XVZC, 5776629]
[paragraph, [181.0, 97.0, 640.0, 18.0], shoonya_7sOUAVL4L8XVZC, 5776629]
[paragraph, [181.0, 115.0, 640.0, 18.0], shoonya_7sOUAVL4L8XVZC, 5776629]
[paragraph, [181.0, 133.0, 640.0, 18.0], shoonya_7sOUAVL4L8XVZC, 5776629]
[paragraph, [179.0, 154.0, 644.0, 18.0], L0NK48jMVA, 5776629]
[paragraph, [179.0, 172.0, 644.0, 18.0], L0NK48jMVA, 5776629]
[paragraph, [179.0, 190.0, 644.0, 18.0], L0NK48jMVA, 5776629]
[paragraph, [198.0, 208.0, 571.0, 18.0], -gJ4BFm5Vz, 5776629]
[paragraph, [178.0, 232.0, 641.0, 18.0], YTnVTaif8X, 5776629]
[paragraph, [178.0, 250.0, 641.0, 18.0], YTnVTaif8X, 5776629]
[paragraph, [178.0, 268.0, 641.0, 18.0], YTnVTaif8X, 5776629]
[paragraph, [199.0, 282.0, 619.0, 18.0], 0x58_eno6H, 5776629]
[paragraph, [199.0, 300.0, 619.0, 18.0], 0x58_eno6H, 5776629]
[paragraph, [199.0, 318.0, 619.0, 18.0], 0x58_eno6H, 5776629]
[paragraph, [185.0, 334.0, 619.0, 18.0], seHrXSqvqr, 5776629]
[paragraph, [182.0, 354.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 372.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 390.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 408.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 426.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 444.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 462.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 480.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 498.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 516.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 534.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 552.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 570.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 588.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 606.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [182.0, 624.0, 634.0, 18.0], shoonya_1sB4Z6LGOR8NII, 5776629]
[paragraph, [183.0, 644.0, 635.0, 18.0], shoonya_0sST37GJM623NT, 5776629]
[paragraph, [183.0, 662.0, 635.0, 18.0], shoonya_0sST37GJM623NT, 5776629]
[paragraph, [183.0, 680.0, 635.0, 18.0], shoonya_0sST37GJM623NT, 5776629]
[paragraph, [183.0, 698.0, 635.0, 18.0], shoonya_0sST37GJM623NT, 5776629]
[paragraph, [183.0, 716.0, 635.0, 18.0], shoonya_0sST37GJM623NT, 5776629]
[paragraph, [182.0, 748.0, 631.0, 18.0], shoonya_3sTJ8KTNE74L8I, 5776629]
[paragraph, [182.0, 766.0, 631.0, 18.0], shoonya_3sTJ8KTNE74L8I, 5776629]
[paragraph, [183.0, 803.0, 636.0, 18.0], shoonya_2sXLUSFKT3L0XF, 5776629]
[paragraph, [183.0, 821.0, 636.0, 18.0], shoonya_2sXLUSFKT3L0XF, 5776629]
[paragraph, [183.0, 839.0, 636.0, 18.0], shoonya_2sXLUSFKT3L0XF, 5776629]
[paragraph, [183.0, 857.0, 636.0, 18.0], shoonya_2sXLUSFKT3L0XF, 5776629]
[paragraph, [183.0, 875.0, 636.0, 18.0], shoonya_2sXLUSFKT3L0XF, 5776629]
[paragraph, [183.0, 893.0, 636.0, 18.0], shoonya_2sXLUSFKT3L0XF, 5776629]
[paragraph, [183.0, 911.0, 636.0, 18.0], shoonya_2sXLUSFKT3L0XF, 5776629]
[paragraph, [183.0, 929.0, 636.0, 18.0], shoonya_2sXLUSFKT3L0XF, 5776629]
[paragraph, [206.0, 958.0, 506.0, 18.0], shoonya_6sV8AXTV5EPGXQ, 5776629]
[paragraph, [208.0, 983.0, 351.0, 18.0], shoonya_5sTP1CESLH379K, 5776629]
[paragraph, [205.0, 1009.0, 615.0, 18.0], shoonya_4sB5ZZBACFKN61, 5776629]
[paragraph, [205.0, 1027.0, 615.0, 18.0], shoonya_4sB5ZZBACFKN61, 5776629]
[paragraph, [205.0, 1045.0, 615.0, 18.0], shoonya_4sB5ZZBACFKN61, 5776629]
[paragraph, [205.0, 1063.0, 615.0, 18.0], shoonya_4sB5ZZBACFKN61, 5776629]
