[2339, 1653]
[section-title, [253.0, 245.0, 310.0, 52.5], shoonya_4sFTQEH8MQJTSG, 5685942]
[paragraph, [249.0, 308.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 344.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 380.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 416.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 452.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 488.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 524.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 560.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 596.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 632.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 668.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 704.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 740.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 776.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 812.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 848.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 884.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 920.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 956.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 992.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 1028.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 1064.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [249.0, 1100.0, 1155.0, 36.0], shoonya_0sUQMJT1285JMR, 5685942]
[paragraph, [250.0, 1181.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1217.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1253.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1289.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1325.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1361.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1397.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1433.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1469.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1505.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1541.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1577.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1613.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1649.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1685.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1721.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1757.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1793.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1829.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1865.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [250.0, 1901.0, 1152.0, 36.0], shoonya_1sWNCP0SHFRDFJ, 5685942]
[paragraph, [248.0, 1978.0, 1158.0, 36.0], shoonya_2sT0M5T0DZ6WGZ, 5685942]
[paragraph, [248.0, 2014.0, 1158.0, 36.0], shoonya_2sT0M5T0DZ6WGZ, 5685942]
[paragraph, [248.0, 2050.0, 1158.0, 36.0], shoonya_2sT0M5T0DZ6WGZ, 5685942]
