[843, 596]
[section-title, [64.0, 79.0, 477.0, 30.0], tTsJ29t3z0, 5660736]
[section-title, [64.0, 109.0, 477.0, 30.0], tTsJ29t3z0, 5660736]
[unordered-list, [71.0, 181.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [71.0, 199.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [71.0, 217.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [71.0, 235.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [71.0, 253.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [71.0, 271.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [71.0, 289.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [71.0, 307.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [71.0, 325.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [71.0, 343.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [71.0, 361.0, 477.0, 18.0], RmuHPYUpQQ, 5660736]
[unordered-list, [82.0, 416.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 434.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 452.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 470.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 488.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 506.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 524.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 542.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 560.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 578.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 596.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 614.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 632.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 650.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 668.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 686.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 704.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 722.0, 464.0, 18.0], MV9seXF9xy, 5660736]
[unordered-list, [82.0, 740.0, 464.0, 18.0], MV9seXF9xy, 5660736]
