[1298, 853]
[section-title, [308.0, 68.0, 220.0, 30.0], shoonya_3sRXJ2LPRSVH51, 5710490]
[paragraph, [66.0, 111.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 129.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 147.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 165.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 183.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 201.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 219.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 237.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 255.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 273.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 291.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 309.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [66.0, 327.0, 716.0, 18.0], shoonya_5sI093QEFLFY2U, 5710490]
[paragraph, [67.0, 359.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [67.0, 377.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [67.0, 395.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [67.0, 413.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [67.0, 431.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [67.0, 449.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [67.0, 467.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [67.0, 485.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [67.0, 503.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [67.0, 521.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [67.0, 539.0, 713.0, 18.0], shoonya_4sW2001YE31XNK, 5710490]
[paragraph, [68.0, 559.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 577.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 595.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 613.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 631.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 649.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 667.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 685.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 703.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 721.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 739.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 757.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 775.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 793.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 811.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 829.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [68.0, 847.0, 718.0, 18.0], shoonya_1sND4R3Y0AQ30P, 5710490]
[paragraph, [69.0, 882.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 900.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 918.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 936.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 954.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 972.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 990.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 1008.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 1026.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 1044.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 1062.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 1080.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 1098.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 1116.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 1134.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 1152.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
[paragraph, [69.0, 1170.0, 714.0, 18.0], shoonya_0sS65A2C3Y7G3J, 5710490]
