[2806, 1984]
[section-title, [450.0, 105.0, 1090.0, 79.5], GQEzNqYRih, 5698667]
[answer, [320.0, 190.0, 875.0, 46.5], xfKqz34cEv, 5698667]
[paragraph, [312.0, 290.0, 1351.0, 46.5], fHGmJ_aIoT, 5698667]
[answer, [322.0, 460.0, 973.0, 46.5], dyE-yHVmEq, 5698667]
[paragraph, [307.0, 550.0, 1463.0, 46.5], vbWzx4JDUI, 5698667]
[paragraph, [307.0, 596.5, 1463.0, 46.5], vbWzx4JDUI, 5698667]
[paragraph, [307.0, 643.0, 1463.0, 46.5], vbWzx4JDUI, 5698667]
[answer, [327.0, 793.0, 994.0, 46.5], shoonya_2sZLJ02XFJN4TS, 5698667]
[paragraph, [295.0, 881.0, 1443.0, 46.5], 7Z3zyKouQu, 5698667]
[sidebar, [1573.0, 1043.0, 187.0, 46.5], G-sR9lYpbJ, 5698667]
[answer, [220.0, 1129.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1175.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1222.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1268.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1315.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1361.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1408.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1454.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1501.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1547.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1594.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1640.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1687.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1733.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1780.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1826.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1873.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1919.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 1966.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2012.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2059.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2105.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2152.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2198.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2245.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2291.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2338.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2384.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2431.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2477.5, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[answer, [220.0, 2524.0, 1573.0, 46.5], shoonya_4sQYXV7SRPBSH5, 5698667]
[paragraph, [326.0, 1129.0, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1175.5, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1222.0, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1268.5, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1315.0, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1361.5, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1408.0, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1454.5, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1501.0, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1547.5, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1594.0, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [326.0, 1640.5, 1438.0, 46.5], shoonya_3s1QWCN7SVKLZK, 5698667]
[paragraph, [312.0, 1719.0, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 1765.5, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 1812.0, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 1858.5, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 1905.0, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 1951.5, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 1998.0, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 2044.5, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 2091.0, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 2137.5, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 2184.0, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 2230.5, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [312.0, 2277.0, 1464.0, 46.5], shoonya_0s9COL23H5264V, 5698667]
[paragraph, [317.0, 2352.0, 1453.0, 46.5], p-hj5KB-AP, 5698667]
[paragraph, [317.0, 2398.5, 1453.0, 46.5], p-hj5KB-AP, 5698667]
[paragraph, [317.0, 2445.0, 1453.0, 46.5], p-hj5KB-AP, 5698667]
[paragraph, [317.0, 2491.5, 1453.0, 46.5], p-hj5KB-AP, 5698667]
