[2806, 1987]
[contact-info, [416.0, 389.0, 1105.0, 46.5], jgD8Xf79ka, 5697217]
[contact-info, [416.0, 435.5, 1105.0, 46.5], jgD8Xf79ka, 5697217]
[contact-info, [416.0, 482.0, 1105.0, 46.5], jgD8Xf79ka, 5697217]
[contact-info, [416.0, 528.5, 1105.0, 46.5], jgD8Xf79ka, 5697217]
[contact-info, [416.0, 575.0, 1105.0, 46.5], jgD8Xf79ka, 5697217]
[contact-info, [416.0, 621.5, 1105.0, 46.5], jgD8Xf79ka, 5697217]
[headline, [866.0, 783.0, 200.0, 52.5], S4ad-KUZ1W, 5697217]
[sub-headline, [464.0, 916.0, 999.0, 76.5], Z9hvZBfCh1, 5697217]
[paragraph, [109.0, 1119.0, 1728.0, 46.5], oDY_LcWn6B, 5697217]
[paragraph, [109.0, 1165.5, 1728.0, 46.5], oDY_LcWn6B, 5697217]
[paragraph, [109.0, 1212.0, 1728.0, 46.5], oDY_LcWn6B, 5697217]
[paragraph, [109.0, 1258.5, 1728.0, 46.5], oDY_LcWn6B, 5697217]
[paragraph, [115.0, 1386.0, 1087.0, 46.5], ybnnKw-BC4, 5697217]
[ordered-list, [110.0, 1502.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 1548.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 1595.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 1641.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 1688.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 1734.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 1781.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 1827.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 1874.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 1920.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 1967.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2013.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2060.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2106.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2153.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2199.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2246.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2292.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2339.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2385.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2432.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2478.5, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[ordered-list, [110.0, 2525.0, 1708.0, 46.5], 2bzy3zERCG, 5697217]
[sub-ordered-list, [185.0, 1896.0, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 1942.5, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 1989.0, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2035.5, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2082.0, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2128.5, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2175.0, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2221.5, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2268.0, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2314.5, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2361.0, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2407.5, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2454.0, 1467.0, 46.5], HSVPBTORG3, 5697217]
[sub-ordered-list, [185.0, 2500.5, 1467.0, 46.5], HSVPBTORG3, 5697217]
