[1468, 909]
[headline, [374.0, 70.0, 217.0, 25.5], -m4iyehKUU, 5770154]
[headline, [374.0, 95.5, 217.0, 25.5], -m4iyehKUU, 5770154]
[paragraph, [104.0, 138.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 156.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 174.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 192.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 210.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 228.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 246.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 264.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 282.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 300.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 318.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 336.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 354.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 372.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 390.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 408.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 426.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 444.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 462.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 480.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 498.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 516.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 534.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 552.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 570.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 588.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 606.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 624.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 642.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 660.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 678.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 696.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 714.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 732.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 750.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 768.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 786.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 804.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 822.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 840.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 858.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 876.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 894.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 912.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 930.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 948.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 966.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 984.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1002.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1020.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1038.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1056.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1074.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1092.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1110.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1128.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1146.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1164.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1182.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1200.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1218.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1236.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1254.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1272.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1290.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1308.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1326.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1344.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1362.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [104.0, 1380.0, 365.0, 18.0], Cs2qXLwfq0, 5770154]
[paragraph, [478.0, 142.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
[paragraph, [478.0, 160.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
[paragraph, [478.0, 178.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
[paragraph, [478.0, 196.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
[paragraph, [478.0, 214.0, 371.0, 18.0], MFTeUa2sUj, 5770154]
