[1372, 849]
[section-title, [343.0, 71.0, 152.0, 30.0], KUSK0u4OLq, 5709850]
[paragraph, [51.0, 118.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 136.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 154.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 172.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 190.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 208.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 226.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 244.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 262.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 280.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 298.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 316.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 334.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 352.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 370.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 388.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 406.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 424.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 442.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 460.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 478.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 496.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 514.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 532.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 550.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 568.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 586.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 604.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 622.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 640.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 658.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 676.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 694.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 712.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 730.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 748.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 766.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 784.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 802.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 820.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 838.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 856.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 874.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 892.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 910.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 928.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [51.0, 946.0, 743.0, 18.0], shoonya_1sCTNS961R91P7, 5709850]
[paragraph, [50.0, 967.0, 747.0, 18.0], shoonya_2sD13CERZOVSD3, 5709850]
[paragraph, [50.0, 985.0, 747.0, 18.0], shoonya_2sD13CERZOVSD3, 5709850]
[paragraph, [50.0, 1003.0, 747.0, 18.0], shoonya_2sD13CERZOVSD3, 5709850]
[paragraph, [50.0, 1021.0, 747.0, 18.0], shoonya_2sD13CERZOVSD3, 5709850]
[paragraph, [50.0, 1039.0, 747.0, 18.0], shoonya_2sD13CERZOVSD3, 5709850]
[paragraph, [50.0, 1057.0, 747.0, 18.0], shoonya_2sD13CERZOVSD3, 5709850]
[paragraph, [50.0, 1075.0, 747.0, 18.0], shoonya_2sD13CERZOVSD3, 5709850]
[paragraph, [50.0, 1093.0, 747.0, 18.0], shoonya_2sD13CERZOVSD3, 5709850]
