[612, 792]
[section-title, [13.0, 12.0, 221.0, 30.0], XGl5AKrKBU, 5656913]
[section-title, [270.0, 16.0, 241.0, 30.0], m15AymezeX, 5656913]
[section-title, [270.0, 46.0, 241.0, 30.0], m15AymezeX, 5656913]
[section-title, [0.0, 60.0, 221.0, 30.0], y23SwnBLer, 5656913]
[paragraph, [12.0, 97.0, 242.0, 18.0], Z94KJ6MnmL, 5656913]
[paragraph, [12.0, 115.0, 242.0, 18.0], Z94KJ6MnmL, 5656913]
[paragraph, [12.0, 133.0, 242.0, 18.0], Z94KJ6MnmL, 5656913]
[paragraph, [12.0, 151.0, 242.0, 18.0], Z94KJ6MnmL, 5656913]
[paragraph, [263.0, 100.0, 249.0, 18.0], aJ0XBaYJ0k, 5656913]
[paragraph, [263.0, 118.0, 249.0, 18.0], aJ0XBaYJ0k, 5656913]
[paragraph, [263.0, 136.0, 249.0, 18.0], aJ0XBaYJ0k, 5656913]
[paragraph, [257.0, 163.0, 249.0, 18.0], xtOM9Yioin, 5656913]
[paragraph, [2.0, 185.0, 235.0, 18.0], oAau8zWewS, 5656913]
[ordered-list, [265.0, 197.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 215.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 233.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 251.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 269.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 287.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 305.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 323.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 341.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 359.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 377.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 395.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 413.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 431.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 449.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[ordered-list, [265.0, 467.0, 256.0, 18.0], shoonya_0s6CRHJ8AVCB53, 5656913]
[unordered-list, [8.0, 211.0, 251.0, 18.0], shoonya_1sXIHATILH8ZEQ, 5656913]
[unordered-list, [8.0, 229.0, 251.0, 18.0], shoonya_1sXIHATILH8ZEQ, 5656913]
[unordered-list, [8.0, 247.0, 251.0, 18.0], shoonya_1sXIHATILH8ZEQ, 5656913]
[unordered-list, [8.0, 265.0, 251.0, 18.0], shoonya_1sXIHATILH8ZEQ, 5656913]
[unordered-list, [8.0, 283.0, 251.0, 18.0], shoonya_1sXIHATILH8ZEQ, 5656913]
[unordered-list, [8.0, 301.0, 251.0, 18.0], shoonya_1sXIHATILH8ZEQ, 5656913]
[unordered-list, [8.0, 319.0, 251.0, 18.0], shoonya_1sXIHATILH8ZEQ, 5656913]
[unordered-list, [8.0, 337.0, 251.0, 18.0], shoonya_1sXIHATILH8ZEQ, 5656913]
[unordered-list, [8.0, 355.0, 251.0, 18.0], shoonya_1sXIHATILH8ZEQ, 5656913]
[paragraph, [538.0, 265.0, 250.0, 18.0], w4uEL3mune, 5656913]
[paragraph, [538.0, 283.0, 250.0, 18.0], w4uEL3mune, 5656913]
[paragraph, [538.0, 301.0, 250.0, 18.0], w4uEL3mune, 5656913]
[paragraph, [538.0, 319.0, 250.0, 18.0], w4uEL3mune, 5656913]
[paragraph, [538.0, 337.0, 250.0, 18.0], w4uEL3mune, 5656913]
[paragraph, [538.0, 355.0, 250.0, 18.0], w4uEL3mune, 5656913]
[paragraph, [538.0, 373.0, 250.0, 18.0], w4uEL3mune, 5656913]
[paragraph, [538.0, 391.0, 250.0, 18.0], w4uEL3mune, 5656913]
[paragraph, [538.0, 409.0, 250.0, 18.0], w4uEL3mune, 5656913]
[unordered-list, [22.0, 390.0, 116.0, 18.0], shoonya_4sWYY6X1DJ81V4, 5656913]
[unordered-list, [22.0, 408.0, 116.0, 18.0], shoonya_4sWYY6X1DJ81V4, 5656913]
[contact-info, [23.0, 390.0, 115.0, 18.0], shoonya_5s0XDTAHBJDCS6, 5656913]
[contact-info, [23.0, 408.0, 115.0, 18.0], shoonya_5s0XDTAHBJDCS6, 5656913]
[contact-info, [154.0, 395.0, 95.0, 18.0], bS80TK3h91, 5656913]
[contact-info, [154.0, 413.0, 95.0, 18.0], bS80TK3h91, 5656913]
[contact-info, [154.0, 431.0, 95.0, 18.0], bS80TK3h91, 5656913]
[contact-info, [154.0, 449.0, 95.0, 18.0], bS80TK3h91, 5656913]
[contact-info, [154.0, 467.0, 95.0, 18.0], bS80TK3h91, 5656913]
[contact-info, [542.0, 447.0, 215.0, 18.0], AhmJ12nxgq, 5656913]
[contact-info, [542.0, 465.0, 215.0, 18.0], AhmJ12nxgq, 5656913]
[paragraph, [277.0, 498.0, 229.0, 18.0], PT5NrxWR3N, 5656913]
[paragraph, [267.0, 518.0, 263.0, 18.0], nKkyfvEVrp, 5656913]
