[975, 571]
[chapter-title, [120.0, 22.0, 296.0, 30.0], shoonya_0sDVQWWMI8NYLP, 5776415]
[paragraph, [3.0, 62.0, 544.0, 18.0], afrlBIfpPx, 5776415]
[paragraph, [3.0, 80.0, 544.0, 18.0], afrlBIfpPx, 5776415]
[paragraph, [3.0, 98.0, 544.0, 18.0], afrlBIfpPx, 5776415]
[paragraph, [1.0, 100.0, 550.0, 18.0], p3TgUqKUf-, 5776415]
[paragraph, [1.0, 118.0, 550.0, 18.0], p3TgUqKUf-, 5776415]
[paragraph, [1.0, 136.0, 550.0, 18.0], p3TgUqKUf-, 5776415]
[paragraph, [2.0, 143.0, 550.0, 18.0], Jqtl99niir, 5776415]
[paragraph, [2.0, 161.0, 550.0, 18.0], Jqtl99niir, 5776415]
[paragraph, [2.0, 179.0, 550.0, 18.0], Jqtl99niir, 5776415]
[paragraph, [2.0, 197.0, 550.0, 18.0], Jqtl99niir, 5776415]
[paragraph, [1.0, 200.0, 548.0, 18.0], S9DIoRG_9A, 5776415]
[paragraph, [1.0, 218.0, 548.0, 18.0], S9DIoRG_9A, 5776415]
[paragraph, [1.0, 236.0, 548.0, 18.0], S9DIoRG_9A, 5776415]
[paragraph, [1.0, 254.0, 548.0, 18.0], S9DIoRG_9A, 5776415]
[paragraph, [1.0, 272.0, 548.0, 18.0], S9DIoRG_9A, 5776415]
[paragraph, [0.0, 286.0, 547.0, 18.0], yplLRvzaTR, 5776415]
[paragraph, [0.0, 304.0, 547.0, 18.0], yplLRvzaTR, 5776415]
[paragraph, [0.0, 322.0, 547.0, 18.0], yplLRvzaTR, 5776415]
[paragraph, [0.0, 318.0, 547.0, 18.0], nxUubdEWZ1, 5776415]
[paragraph, [0.0, 336.0, 547.0, 18.0], nxUubdEWZ1, 5776415]
[paragraph, [0.0, 354.0, 547.0, 18.0], nxUubdEWZ1, 5776415]
[paragraph, [0.0, 372.0, 547.0, 18.0], nxUubdEWZ1, 5776415]
[paragraph, [0.0, 390.0, 547.0, 18.0], nxUubdEWZ1, 5776415]
[paragraph, [0.0, 408.0, 547.0, 18.0], nxUubdEWZ1, 5776415]
[paragraph, [0.0, 426.0, 547.0, 18.0], nxUubdEWZ1, 5776415]
[paragraph, [2.0, 440.0, 465.0, 18.0], 64OrbZpsWQ, 5776415]
[paragraph, [2.0, 458.0, 465.0, 18.0], 64OrbZpsWQ, 5776415]
[paragraph, [2.0, 476.0, 465.0, 18.0], 64OrbZpsWQ, 5776415]
[paragraph, [0.0, 484.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [0.0, 502.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [0.0, 520.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [0.0, 538.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [0.0, 556.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [0.0, 574.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [0.0, 592.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [0.0, 610.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [0.0, 628.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [0.0, 646.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [0.0, 664.0, 549.0, 18.0], L5WbaD9Z3P, 5776415]
[paragraph, [1.0, 662.0, 553.0, 18.0], rIeByXvO1X, 5776415]
[paragraph, [1.0, 680.0, 553.0, 18.0], rIeByXvO1X, 5776415]
[paragraph, [1.0, 698.0, 553.0, 18.0], rIeByXvO1X, 5776415]
[paragraph, [1.0, 716.0, 553.0, 18.0], rIeByXvO1X, 5776415]
[paragraph, [1.0, 734.0, 553.0, 18.0], rIeByXvO1X, 5776415]
[paragraph, [1.0, 741.0, 556.0, 18.0], 5-oMk7PKek, 5776415]
[paragraph, [1.0, 759.0, 556.0, 18.0], 5-oMk7PKek, 5776415]
[paragraph, [1.0, 777.0, 556.0, 18.0], 5-oMk7PKek, 5776415]
[paragraph, [1.0, 795.0, 556.0, 18.0], 5-oMk7PKek, 5776415]
[paragraph, [2.0, 798.0, 562.0, 18.0], pSOHjcuoor, 5776415]
[paragraph, [2.0, 816.0, 562.0, 18.0], pSOHjcuoor, 5776415]
[paragraph, [2.0, 834.0, 562.0, 18.0], pSOHjcuoor, 5776415]
[paragraph, [2.0, 852.0, 562.0, 18.0], pSOHjcuoor, 5776415]
[paragraph, [2.0, 870.0, 562.0, 18.0], pSOHjcuoor, 5776415]
[paragraph, [2.0, 888.0, 562.0, 18.0], pSOHjcuoor, 5776415]
[paragraph, [2.0, 906.0, 562.0, 18.0], pSOHjcuoor, 5776415]
