[2338, 1654]
[section-title, [658.0, 192.0, 268.0, 52.5], shoonya_3sFRGF9K0Y1349, 5753724]
[sub-section-title, [268.0, 260.0, 1116.0, 55.5], shoonya_1sAS4YV05YH287, 5753724]
[sub-section-title, [268.0, 315.5, 1116.0, 55.5], shoonya_1sAS4YV05YH287, 5753724]
[paragraph, [183.0, 418.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 454.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 490.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 526.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 562.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 598.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 634.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 670.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 706.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 742.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 778.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 814.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 850.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 886.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 922.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 958.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 994.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1030.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1066.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1102.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1138.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1174.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1210.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1246.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1282.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1318.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1354.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1390.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1426.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1462.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1498.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1534.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1570.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1606.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1642.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1678.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1714.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1750.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1786.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1822.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1858.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1894.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1930.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 1966.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 2002.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 2038.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
[paragraph, [183.0, 2074.0, 1278.0, 36.0], shoonya_0sAKMOTKT6PHSH, 5753724]
