[872, 605]
[section-title, [259.0, 31.0, 81.0, 30.0], 93FrMagvoZ, 6456884]
[folio, [37.0, 32.0, 85.0, 18.0], jFLwzN8ZhK, 6456884]
[paragraph, [36.0, 64.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 82.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 100.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 118.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 136.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 154.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 172.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 190.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 208.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 226.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 244.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [36.0, 262.0, 266.0, 18.0], shoonya_0s1G82JQX2ZRY7, 6456884]
[paragraph, [303.0, 65.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 83.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 101.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 119.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 137.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 155.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 173.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 191.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 209.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 227.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 245.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 263.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 281.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 299.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 317.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 335.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 353.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 371.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 389.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 407.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 425.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 443.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 461.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 479.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 497.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 515.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 533.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 551.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 569.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 587.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 605.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 623.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 641.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 659.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [303.0, 677.0, 261.0, 18.0], uOugMD3hqB, 6456884]
[paragraph, [36.0, 279.0, 107.0, 18.0], IiA0W5mCpu, 6456884]
[paragraph, [37.0, 300.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 318.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 336.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 354.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 372.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 390.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 408.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 426.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 444.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 462.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 480.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 498.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 516.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 534.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 552.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 570.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 588.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 606.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 624.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 642.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 660.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 678.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 696.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 714.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[paragraph, [37.0, 732.0, 265.0, 18.0], TBYv0k_Myz, 6456884]
[reference, [304.0, 707.0, 263.0, 18.0], IjIK4QKgnU, 6456884]
[reference, [304.0, 725.0, 263.0, 18.0], IjIK4QKgnU, 6456884]
[reference, [304.0, 743.0, 263.0, 18.0], IjIK4QKgnU, 6456884]
