[2826, 2087]
[section-title, [782.0, 409.0, 498.0, 79.5], VcxforQhyZ, 6476063]
[sidebar, [1789.0, 602.0, 83.0, 46.5], 2yPemSntrC, 6476063]
[second-level-question, [339.0, 605.0, 808.0, 46.5], A5LB14Vm71, 6476063]
[second-level-question, [339.0, 683.0, 1455.0, 46.5], BPqj19kL2q, 6476063]
[second-level-question, [339.0, 729.5, 1455.0, 46.5], BPqj19kL2q, 6476063]
[second-level-question, [339.0, 776.0, 1455.0, 46.5], BPqj19kL2q, 6476063]
[second-level-question, [339.0, 822.5, 1455.0, 46.5], BPqj19kL2q, 6476063]
[second-level-question, [339.0, 869.0, 1455.0, 46.5], BPqj19kL2q, 6476063]
[second-level-question, [339.0, 915.5, 1455.0, 46.5], BPqj19kL2q, 6476063]
[second-level-question, [336.0, 978.0, 1121.0, 46.5], p9_2nqgWC4, 6476063]
[sidebar, [1789.0, 983.0, 86.0, 46.5], ATymhMPlMi, 6476063]
[sidebar, [1797.0, 1062.0, 75.0, 46.5], Yr066CaYwv, 6476063]
[second-level-question, [323.0, 1064.0, 1333.0, 46.5], hjRuT3JOUP, 6476063]
[second-level-question, [323.0, 1110.5, 1333.0, 46.5], hjRuT3JOUP, 6476063]
[second-level-question, [323.0, 1157.0, 1333.0, 46.5], hjRuT3JOUP, 6476063]
[second-level-question, [323.0, 1203.5, 1333.0, 46.5], hjRuT3JOUP, 6476063]
[second-level-question, [323.0, 1250.0, 1333.0, 46.5], hjRuT3JOUP, 6476063]
[second-level-question, [344.0, 1422.0, 1437.0, 46.5], s19NOKfBe1, 6476063]
[second-level-question, [344.0, 1468.5, 1437.0, 46.5], s19NOKfBe1, 6476063]
[second-level-question, [344.0, 1515.0, 1437.0, 46.5], s19NOKfBe1, 6476063]
[second-level-question, [344.0, 1561.5, 1437.0, 46.5], s19NOKfBe1, 6476063]
[second-level-question, [344.0, 1608.0, 1437.0, 46.5], s19NOKfBe1, 6476063]
[second-level-question, [344.0, 1654.5, 1437.0, 46.5], s19NOKfBe1, 6476063]
[second-level-question, [344.0, 1701.0, 1437.0, 46.5], s19NOKfBe1, 6476063]
[sidebar, [1800.0, 1474.0, 80.0, 46.5], Lf7UTMt36q, 6476063]
[second-level-question, [331.0, 1777.0, 1366.0, 46.5], sBMXxbHTcM, 6476063]
[second-level-question, [331.0, 1823.5, 1366.0, 46.5], sBMXxbHTcM, 6476063]
[second-level-question, [331.0, 1870.0, 1366.0, 46.5], sBMXxbHTcM, 6476063]
[second-level-question, [331.0, 1916.5, 1366.0, 46.5], sBMXxbHTcM, 6476063]
[second-level-question, [331.0, 1963.0, 1366.0, 46.5], sBMXxbHTcM, 6476063]
[third-level-question, [456.0, 1863.0, 555.0, 18.0], OKrgTNwqvy, 6476063]
[third-level-question, [456.0, 1881.0, 555.0, 18.0], OKrgTNwqvy, 6476063]
[third-level-question, [456.0, 1899.0, 555.0, 18.0], OKrgTNwqvy, 6476063]
[third-level-question, [453.0, 1933.0, 639.0, 18.0], 9q2wGNJ4eW, 6476063]
[third-level-question, [453.0, 1951.0, 639.0, 18.0], 9q2wGNJ4eW, 6476063]
[third-level-question, [453.0, 1969.0, 639.0, 18.0], 9q2wGNJ4eW, 6476063]
[third-level-question, [453.0, 1987.0, 639.0, 18.0], 9q2wGNJ4eW, 6476063]
[second-level-question, [344.0, 2022.0, 1009.0, 46.5], P4SBPL1ttJ, 6476063]
[second-level-question, [344.0, 2068.5, 1009.0, 46.5], P4SBPL1ttJ, 6476063]
[second-level-question, [344.0, 2115.0, 1009.0, 46.5], P4SBPL1ttJ, 6476063]
[second-level-question, [344.0, 2161.5, 1009.0, 46.5], P4SBPL1ttJ, 6476063]
[second-level-question, [344.0, 2208.0, 1009.0, 46.5], P4SBPL1ttJ, 6476063]
[second-level-question, [344.0, 2254.5, 1009.0, 46.5], P4SBPL1ttJ, 6476063]
[second-level-question, [344.0, 2301.0, 1009.0, 46.5], P4SBPL1ttJ, 6476063]
[second-level-question, [344.0, 2347.5, 1009.0, 46.5], P4SBPL1ttJ, 6476063]
[second-level-question, [344.0, 2394.0, 1009.0, 46.5], P4SBPL1ttJ, 6476063]
[third-level-question, [466.0, 2084.0, 829.0, 18.0], 67xAtvZT41, 6476063]
[third-level-question, [466.0, 2102.0, 829.0, 18.0], 67xAtvZT41, 6476063]
[third-level-question, [466.0, 2120.0, 829.0, 18.0], 67xAtvZT41, 6476063]
[third-level-question, [466.0, 2138.0, 829.0, 18.0], 67xAtvZT41, 6476063]
[third-level-question, [459.0, 2171.0, 654.0, 18.0], pOha8uM9D8, 6476063]
[third-level-question, [459.0, 2189.0, 654.0, 18.0], pOha8uM9D8, 6476063]
[third-level-question, [459.0, 2207.0, 654.0, 18.0], pOha8uM9D8, 6476063]
[third-level-question, [461.0, 2231.0, 847.0, 18.0], AclZdUOe2w, 6476063]
[third-level-question, [461.0, 2249.0, 847.0, 18.0], AclZdUOe2w, 6476063]
[third-level-question, [461.0, 2267.0, 847.0, 18.0], AclZdUOe2w, 6476063]
[third-level-question, [461.0, 2285.0, 847.0, 18.0], AclZdUOe2w, 6476063]
[third-level-question, [448.0, 2311.0, 764.0, 18.0], 5pOYt6CZ8j, 6476063]
[third-level-question, [448.0, 2329.0, 764.0, 18.0], 5pOYt6CZ8j, 6476063]
[third-level-question, [448.0, 2347.0, 764.0, 18.0], 5pOYt6CZ8j, 6476063]
[third-level-question, [451.0, 2379.0, 834.0, 18.0], edT78sLrDx, 6476063]
[third-level-question, [451.0, 2397.0, 834.0, 18.0], edT78sLrDx, 6476063]
[third-level-question, [451.0, 2415.0, 834.0, 18.0], edT78sLrDx, 6476063]
[third-level-question, [451.0, 2433.0, 834.0, 18.0], edT78sLrDx, 6476063]
[folio, [216.0, 2465.0, 88.0, 46.5], z-NCHDgyIY, 6476063]
