[1565, 1152]
[section-title, [675.0, 122.0, 368.0, 49.5], Hi7iOSNXUb, 5712864]
[paragraph, [113.0, 128.0, 364.0, 36.0], shoonya_4sZA5R3QMKDJKA, 5712864]
[paragraph, [113.0, 164.0, 364.0, 36.0], shoonya_4sZA5R3QMKDJKA, 5712864]
[paragraph, [113.0, 200.0, 364.0, 36.0], shoonya_4sZA5R3QMKDJKA, 5712864]
[paragraph, [113.0, 236.0, 364.0, 36.0], shoonya_4sZA5R3QMKDJKA, 5712864]
[paragraph, [113.0, 293.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 329.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 365.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 401.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 437.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 473.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 509.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 545.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 581.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 617.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 653.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 689.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 725.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 761.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 797.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 833.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 869.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 905.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[paragraph, [113.0, 941.0, 385.0, 36.0], shoonya_0sNPBIT49IAOYC, 5712864]
[sub-section-title, [812.0, 316.0, 197.0, 36.0], 0TIwbvEEOV, 5712864]
[sub-section-title, [812.0, 352.0, 197.0, 36.0], 0TIwbvEEOV, 5712864]
[sub-section-title, [812.0, 388.0, 197.0, 36.0], 0TIwbvEEOV, 5712864]
[sub-section-title, [812.0, 424.0, 197.0, 36.0], 0TIwbvEEOV, 5712864]
[paragraph, [524.0, 588.0, 499.0, 36.0], shoonya_1s58HE1HH2XHPV, 5712864]
[paragraph, [524.0, 624.0, 499.0, 36.0], shoonya_1s58HE1HH2XHPV, 5712864]
[paragraph, [524.0, 660.0, 499.0, 36.0], shoonya_1s58HE1HH2XHPV, 5712864]
[paragraph, [521.0, 710.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 746.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 782.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 818.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 854.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 890.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 926.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 962.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 998.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 1034.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 1070.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 1106.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 1142.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 1178.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 1214.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [521.0, 1250.0, 508.0, 36.0], 9xnIV49POn, 5712864]
[paragraph, [110.0, 1005.0, 395.0, 36.0], 3WS1Bz8tG6, 5712864]
[paragraph, [110.0, 1041.0, 395.0, 36.0], 3WS1Bz8tG6, 5712864]
[paragraph, [110.0, 1077.0, 395.0, 36.0], 3WS1Bz8tG6, 5712864]
[paragraph, [110.0, 1113.0, 395.0, 36.0], 3WS1Bz8tG6, 5712864]
[paragraph, [110.0, 1149.0, 395.0, 36.0], 3WS1Bz8tG6, 5712864]
[paragraph, [110.0, 1185.0, 395.0, 36.0], 3WS1Bz8tG6, 5712864]
[paragraph, [110.0, 1221.0, 395.0, 36.0], 3WS1Bz8tG6, 5712864]
[paragraph, [110.0, 1257.0, 395.0, 36.0], 3WS1Bz8tG6, 5712864]
[contact-info, [196.0, 1297.0, 319.0, 36.0], jgbfL3g2Fu, 5712864]
[contact-info, [196.0, 1333.0, 319.0, 36.0], jgbfL3g2Fu, 5712864]
[paragraph, [541.0, 1318.0, 411.0, 36.0], shoonya_6sDK3GNOAYYUFL, 5712864]
[folio, [906.0, 1448.0, 133.0, 36.0], 0pMFthS0oz, 5712864]
