[872, 605]
[section-title, [265.0, 28.0, 86.0, 30.0], E-SZrpJfTU, 6457150]
[folio, [39.0, 30.0, 89.0, 18.0], shoonya_0s5DC8JTV73G9S, 6457150]
[paragraph, [306.0, 69.0, 256.0, 18.0], gw9GOCCyJS, 6457150]
[paragraph, [306.0, 87.0, 256.0, 18.0], gw9GOCCyJS, 6457150]
[paragraph, [306.0, 105.0, 256.0, 18.0], gw9GOCCyJS, 6457150]
[paragraph, [306.0, 123.0, 256.0, 18.0], gw9GOCCyJS, 6457150]
[paragraph, [306.0, 141.0, 256.0, 18.0], gw9GOCCyJS, 6457150]
[paragraph, [306.0, 159.0, 256.0, 18.0], gw9GOCCyJS, 6457150]
[paragraph, [40.0, 70.0, 262.0, 18.0], bS1-EReuK-, 6457150]
[paragraph, [40.0, 88.0, 262.0, 18.0], bS1-EReuK-, 6457150]
[paragraph, [40.0, 106.0, 262.0, 18.0], bS1-EReuK-, 6457150]
[paragraph, [40.0, 124.0, 262.0, 18.0], bS1-EReuK-, 6457150]
[paragraph, [40.0, 142.0, 262.0, 18.0], bS1-EReuK-, 6457150]
[paragraph, [39.0, 161.0, 253.0, 18.0], pl6qtlO5C0, 6457150]
[paragraph, [39.0, 179.0, 253.0, 18.0], pl6qtlO5C0, 6457150]
[paragraph, [302.0, 196.0, 263.0, 18.0], -Wvn0PNqEk, 6457150]
[paragraph, [302.0, 214.0, 263.0, 18.0], -Wvn0PNqEk, 6457150]
[paragraph, [41.0, 207.0, 252.0, 18.0], B14m_0iHp0, 6457150]
[paragraph, [41.0, 225.0, 252.0, 18.0], B14m_0iHp0, 6457150]
[paragraph, [303.0, 237.0, 260.0, 18.0], WPtSItg4BY, 6457150]
[paragraph, [303.0, 255.0, 260.0, 18.0], WPtSItg4BY, 6457150]
[paragraph, [37.0, 245.0, 250.0, 18.0], Y80kAa9CEk, 6457150]
[paragraph, [37.0, 263.0, 250.0, 18.0], Y80kAa9CEk, 6457150]
[paragraph, [302.0, 280.0, 260.0, 18.0], v1fWM32-vx, 6457150]
[paragraph, [302.0, 298.0, 260.0, 18.0], v1fWM32-vx, 6457150]
[paragraph, [38.0, 288.0, 261.0, 18.0], dtWuCIAKZr, 6457150]
[paragraph, [38.0, 306.0, 261.0, 18.0], dtWuCIAKZr, 6457150]
[paragraph, [301.0, 321.0, 235.0, 18.0], fQqxnAAwyo, 6457150]
[paragraph, [301.0, 339.0, 235.0, 18.0], fQqxnAAwyo, 6457150]
[paragraph, [36.0, 330.0, 266.0, 18.0], xXc9zx98Tb, 6457150]
[paragraph, [36.0, 348.0, 266.0, 18.0], xXc9zx98Tb, 6457150]
[paragraph, [36.0, 366.0, 266.0, 18.0], xXc9zx98Tb, 6457150]
[paragraph, [36.0, 384.0, 266.0, 18.0], xXc9zx98Tb, 6457150]
[paragraph, [36.0, 402.0, 266.0, 18.0], xXc9zx98Tb, 6457150]
[paragraph, [36.0, 420.0, 266.0, 18.0], xXc9zx98Tb, 6457150]
[paragraph, [36.0, 438.0, 266.0, 18.0], xXc9zx98Tb, 6457150]
[paragraph, [36.0, 456.0, 266.0, 18.0], xXc9zx98Tb, 6457150]
[paragraph, [309.0, 367.0, 246.0, 18.0], X66C6VBr7G, 6457150]
[paragraph, [309.0, 385.0, 246.0, 18.0], X66C6VBr7G, 6457150]
[paragraph, [309.0, 403.0, 246.0, 18.0], X66C6VBr7G, 6457150]
[paragraph, [309.0, 421.0, 246.0, 18.0], X66C6VBr7G, 6457150]
[paragraph, [309.0, 439.0, 246.0, 18.0], X66C6VBr7G, 6457150]
[paragraph, [302.0, 478.0, 259.0, 18.0], IYsxnz5UOK, 6457150]
[paragraph, [302.0, 496.0, 259.0, 18.0], IYsxnz5UOK, 6457150]
[paragraph, [302.0, 514.0, 259.0, 18.0], IYsxnz5UOK, 6457150]
[paragraph, [302.0, 532.0, 259.0, 18.0], IYsxnz5UOK, 6457150]
[paragraph, [302.0, 550.0, 259.0, 18.0], IYsxnz5UOK, 6457150]
[paragraph, [302.0, 568.0, 259.0, 18.0], IYsxnz5UOK, 6457150]
[paragraph, [302.0, 586.0, 259.0, 18.0], IYsxnz5UOK, 6457150]
[paragraph, [302.0, 604.0, 259.0, 18.0], IYsxnz5UOK, 6457150]
[paragraph, [56.0, 491.0, 96.0, 18.0], P6QTyBV4Vi, 6457150]
[paragraph, [42.0, 515.0, 254.0, 18.0], s5a-7pK5aZ, 6457150]
[paragraph, [42.0, 533.0, 254.0, 18.0], s5a-7pK5aZ, 6457150]
[paragraph, [40.0, 554.0, 246.0, 18.0], -ntvA3S7-5, 6457150]
[paragraph, [40.0, 572.0, 246.0, 18.0], -ntvA3S7-5, 6457150]
[paragraph, [39.0, 603.0, 259.0, 18.0], _9wKpOCbEJ, 6457150]
[paragraph, [39.0, 621.0, 259.0, 18.0], _9wKpOCbEJ, 6457150]
[paragraph, [39.0, 639.0, 259.0, 18.0], _9wKpOCbEJ, 6457150]
[paragraph, [39.0, 657.0, 259.0, 18.0], _9wKpOCbEJ, 6457150]
[paragraph, [311.0, 631.0, 243.0, 18.0], 0Pw8gugIhx, 6457150]
[paragraph, [311.0, 649.0, 243.0, 18.0], 0Pw8gugIhx, 6457150]
[paragraph, [311.0, 667.0, 243.0, 18.0], 0Pw8gugIhx, 6457150]
[paragraph, [311.0, 685.0, 243.0, 18.0], 0Pw8gugIhx, 6457150]
[reference, [39.0, 680.0, 266.0, 18.0], RDZYhC2EOw, 6457150]
[reference, [39.0, 698.0, 266.0, 18.0], RDZYhC2EOw, 6457150]
[reference, [39.0, 716.0, 266.0, 18.0], RDZYhC2EOw, 6457150]
[reference, [39.0, 734.0, 266.0, 18.0], RDZYhC2EOw, 6457150]
[reference, [39.0, 752.0, 266.0, 18.0], RDZYhC2EOw, 6457150]
[reference, [39.0, 770.0, 266.0, 18.0], RDZYhC2EOw, 6457150]
[reference, [39.0, 788.0, 266.0, 18.0], RDZYhC2EOw, 6457150]
[reference, [39.0, 806.0, 266.0, 18.0], RDZYhC2EOw, 6457150]
[reference, [307.0, 731.0, 258.0, 18.0], aFMSaMcSyd, 6457150]
[reference, [307.0, 749.0, 258.0, 18.0], aFMSaMcSyd, 6457150]
[reference, [307.0, 767.0, 258.0, 18.0], aFMSaMcSyd, 6457150]
[reference, [307.0, 785.0, 258.0, 18.0], aFMSaMcSyd, 6457150]
[reference, [307.0, 803.0, 258.0, 18.0], aFMSaMcSyd, 6457150]
[folio, [100.0, 816.0, 70.0, 18.0], w3RIWj3ZnT, 6457150]
