[1298, 853]
[section-title, [317.0, 67.0, 223.0, 30.0], shoonya_3s8LMC2O0E5UHA, 5710088]
[paragraph, [72.0, 116.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 134.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 152.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 170.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 188.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 206.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 224.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 242.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 260.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 278.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 296.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 314.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [72.0, 332.0, 718.0, 18.0], shoonya_2s0LCW4063NI9J, 5710088]
[paragraph, [70.0, 365.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 383.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 401.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 419.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 437.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 455.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 473.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 491.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 509.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 527.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 545.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 563.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 581.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 599.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 617.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 635.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 653.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 671.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 689.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 707.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 725.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 743.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 761.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 779.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [70.0, 797.0, 716.0, 18.0], shoonya_0sH381FM35LRO8, 5710088]
[paragraph, [68.0, 814.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 832.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 850.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 868.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 886.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 904.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 922.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 940.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 958.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 976.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 994.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1012.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1030.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1048.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1066.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1084.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1102.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1120.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1138.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1156.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1174.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1192.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
[paragraph, [68.0, 1210.0, 716.0, 18.0], shoonya_1sX0MXD2ON4SVJ, 5710088]
