[1754, 1241]
[chapter-title, [116.0, 138.0, 1002.0, 58.5], Bix8n1_iuA, 5709519]
[chapter-title, [116.0, 196.5, 1002.0, 58.5], Bix8n1_iuA, 5709519]
[ordered-list, [111.0, 299.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 335.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 371.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 407.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 443.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 479.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 515.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 551.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 587.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 623.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 659.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 695.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 731.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 767.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 803.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 839.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 875.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 911.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 947.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 983.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1019.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1055.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1091.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1127.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1163.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1199.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1235.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1271.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1307.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1343.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1379.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1415.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1451.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1487.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1523.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[ordered-list, [111.0, 1559.0, 1035.0, 36.0], udraLFCbQD, 5709519]
[sub-ordered-list, [186.0, 378.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 414.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 450.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 486.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 522.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 558.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 594.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 630.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 666.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 702.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 738.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 774.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [186.0, 810.0, 955.0, 36.0], _tGe-x5dSu, 5709519]
[sub-ordered-list, [192.0, 930.0, 940.0, 36.0], GsXzfu-cbs, 5709519]
[sub-ordered-list, [192.0, 966.0, 940.0, 36.0], GsXzfu-cbs, 5709519]
[sub-ordered-list, [192.0, 1002.0, 940.0, 36.0], GsXzfu-cbs, 5709519]
[sub-ordered-list, [192.0, 1038.0, 940.0, 36.0], GsXzfu-cbs, 5709519]
[sub-ordered-list, [192.0, 1074.0, 940.0, 36.0], GsXzfu-cbs, 5709519]
[sub-ordered-list, [192.0, 1110.0, 940.0, 36.0], GsXzfu-cbs, 5709519]
[sub-ordered-list, [192.0, 1146.0, 940.0, 36.0], GsXzfu-cbs, 5709519]
[sub-ordered-list, [192.0, 1182.0, 940.0, 36.0], GsXzfu-cbs, 5709519]
[sub-ordered-list, [192.0, 1218.0, 940.0, 36.0], GsXzfu-cbs, 5709519]
[sub-ordered-list, [189.0, 1332.0, 944.0, 36.0], jW4iQnqjpL, 5709519]
[sub-ordered-list, [189.0, 1368.0, 944.0, 36.0], jW4iQnqjpL, 5709519]
[sub-ordered-list, [189.0, 1404.0, 944.0, 36.0], jW4iQnqjpL, 5709519]
[sub-ordered-list, [189.0, 1440.0, 944.0, 36.0], jW4iQnqjpL, 5709519]
[sub-ordered-list, [189.0, 1476.0, 944.0, 36.0], jW4iQnqjpL, 5709519]
[sub-ordered-list, [189.0, 1512.0, 944.0, 36.0], jW4iQnqjpL, 5709519]
[sub-ordered-list, [189.0, 1548.0, 944.0, 36.0], jW4iQnqjpL, 5709519]
