[911, 559]
[chapter-title, [181.0, 18.0, 212.0, 30.0], shoonya_0s2YDL6YWIQ3XT, 5776407]
[paragraph, [26.0, 61.0, 515.0, 18.0], t2Jh5NQ1FQ, 5776407]
[paragraph, [26.0, 79.0, 515.0, 18.0], t2Jh5NQ1FQ, 5776407]
[paragraph, [26.0, 97.0, 515.0, 18.0], t2Jh5NQ1FQ, 5776407]
[paragraph, [26.0, 115.0, 515.0, 18.0], t2Jh5NQ1FQ, 5776407]
[paragraph, [26.0, 133.0, 515.0, 18.0], t2Jh5NQ1FQ, 5776407]
[paragraph, [26.0, 151.0, 515.0, 18.0], t2Jh5NQ1FQ, 5776407]
[paragraph, [26.0, 169.0, 515.0, 18.0], t2Jh5NQ1FQ, 5776407]
[paragraph, [26.0, 187.0, 515.0, 18.0], t2Jh5NQ1FQ, 5776407]
[paragraph, [26.0, 205.0, 515.0, 18.0], t2Jh5NQ1FQ, 5776407]
[paragraph, [24.0, 235.0, 522.0, 18.0], i76d5E8Fsj, 5776407]
[paragraph, [24.0, 253.0, 522.0, 18.0], i76d5E8Fsj, 5776407]
[paragraph, [24.0, 271.0, 522.0, 18.0], i76d5E8Fsj, 5776407]
[paragraph, [24.0, 289.0, 522.0, 18.0], i76d5E8Fsj, 5776407]
[paragraph, [24.0, 307.0, 522.0, 18.0], i76d5E8Fsj, 5776407]
[paragraph, [24.0, 325.0, 522.0, 18.0], i76d5E8Fsj, 5776407]
[paragraph, [24.0, 343.0, 522.0, 18.0], i76d5E8Fsj, 5776407]
[paragraph, [24.0, 361.0, 522.0, 18.0], i76d5E8Fsj, 5776407]
[paragraph, [22.0, 393.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 411.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 429.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 447.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 465.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 483.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 501.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 519.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 537.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 555.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 573.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 591.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 609.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 627.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 645.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 663.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 681.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 699.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 717.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 735.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 753.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 771.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 789.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 807.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 825.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 843.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 861.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
[paragraph, [22.0, 879.0, 528.0, 18.0], p0q-Kee4qH, 5776407]
