[1387, 987]
[section-title, [423.0, 98.0, 150.0, 30.0], XP0uuL6yLl, 5652625]
[section-title, [423.0, 128.0, 150.0, 30.0], XP0uuL6yLl, 5652625]
[paragraph, [37.0, 201.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 219.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 237.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 255.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 273.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 291.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 309.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 327.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 345.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 363.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 381.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 399.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 417.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 435.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 453.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 471.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 489.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 507.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 525.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 543.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 561.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 579.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 597.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 615.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 633.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [37.0, 651.0, 890.0, 18.0], shoonya_0s8FZSQP25FKVB, 5652625]
[paragraph, [55.0, 680.0, 873.0, 18.0], uevjWWtGra, 5652625]
[paragraph, [55.0, 698.0, 873.0, 18.0], uevjWWtGra, 5652625]
[paragraph, [55.0, 716.0, 873.0, 18.0], uevjWWtGra, 5652625]
[paragraph, [55.0, 734.0, 873.0, 18.0], uevjWWtGra, 5652625]
[paragraph, [55.0, 752.0, 873.0, 18.0], uevjWWtGra, 5652625]
[paragraph, [55.0, 770.0, 873.0, 18.0], uevjWWtGra, 5652625]
[paragraph, [55.0, 788.0, 873.0, 18.0], uevjWWtGra, 5652625]
[paragraph, [56.0, 818.0, 884.0, 18.0], E5NXT7A3qc, 5652625]
[paragraph, [56.0, 836.0, 884.0, 18.0], E5NXT7A3qc, 5652625]
[paragraph, [56.0, 854.0, 884.0, 18.0], E5NXT7A3qc, 5652625]
[paragraph, [56.0, 872.0, 884.0, 18.0], E5NXT7A3qc, 5652625]
[paragraph, [56.0, 890.0, 884.0, 18.0], E5NXT7A3qc, 5652625]
[paragraph, [56.0, 908.0, 884.0, 18.0], E5NXT7A3qc, 5652625]
[paragraph, [62.0, 924.0, 720.0, 18.0], I0YkYvA6v_, 5652625]
[paragraph, [62.0, 942.0, 720.0, 18.0], I0YkYvA6v_, 5652625]
[paragraph, [62.0, 960.0, 720.0, 18.0], I0YkYvA6v_, 5652625]
[paragraph, [62.0, 978.0, 720.0, 18.0], I0YkYvA6v_, 5652625]
[paragraph, [55.0, 997.0, 889.0, 18.0], MdeRnsx4M-, 5652625]
[paragraph, [55.0, 1015.0, 889.0, 18.0], MdeRnsx4M-, 5652625]
[paragraph, [55.0, 1033.0, 889.0, 18.0], MdeRnsx4M-, 5652625]
[paragraph, [55.0, 1051.0, 889.0, 18.0], MdeRnsx4M-, 5652625]
[paragraph, [55.0, 1069.0, 889.0, 18.0], MdeRnsx4M-, 5652625]
[paragraph, [55.0, 1087.0, 889.0, 18.0], MdeRnsx4M-, 5652625]
[paragraph, [55.0, 1121.0, 888.0, 18.0], 3M7BVJm0Uh, 5652625]
[paragraph, [55.0, 1139.0, 888.0, 18.0], 3M7BVJm0Uh, 5652625]
[paragraph, [55.0, 1157.0, 888.0, 18.0], 3M7BVJm0Uh, 5652625]
[paragraph, [55.0, 1175.0, 888.0, 18.0], 3M7BVJm0Uh, 5652625]
[paragraph, [57.0, 1198.0, 772.0, 18.0], wh26bDQrs-, 5652625]
[paragraph, [57.0, 1216.0, 772.0, 18.0], wh26bDQrs-, 5652625]
[paragraph, [57.0, 1234.0, 772.0, 18.0], wh26bDQrs-, 5652625]
[paragraph, [57.0, 1252.0, 772.0, 18.0], wh26bDQrs-, 5652625]
