[3509, 2480]
[section-title, [360.0, 395.0, 549.0, 93.0], shoonya_3sKG9VKAD8A4KU, 5724396]
[paragraph, [335.0, 536.0, 1829.0, 52.5], shoonya_1s7UWW0WHEDJ3C, 5724396]
[paragraph, [335.0, 588.5, 1829.0, 52.5], shoonya_1s7UWW0WHEDJ3C, 5724396]
[paragraph, [335.0, 641.0, 1829.0, 52.5], shoonya_1s7UWW0WHEDJ3C, 5724396]
[paragraph, [335.0, 693.5, 1829.0, 52.5], shoonya_1s7UWW0WHEDJ3C, 5724396]
[paragraph, [335.0, 746.0, 1829.0, 52.5], shoonya_1s7UWW0WHEDJ3C, 5724396]
[paragraph, [335.0, 798.5, 1829.0, 52.5], shoonya_1s7UWW0WHEDJ3C, 5724396]
[paragraph, [335.0, 851.0, 1829.0, 52.5], shoonya_1s7UWW0WHEDJ3C, 5724396]
[paragraph, [335.0, 903.5, 1829.0, 52.5], shoonya_1s7UWW0WHEDJ3C, 5724396]
[paragraph, [325.0, 1026.0, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1078.5, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1131.0, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1183.5, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1236.0, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1288.5, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1341.0, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1393.5, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1446.0, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1498.5, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1551.0, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1603.5, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1656.0, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1708.5, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1761.0, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1813.5, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1866.0, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1918.5, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 1971.0, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [325.0, 2023.5, 1850.0, 52.5], g5kKFYt2s1, 5724396]
[paragraph, [326.0, 2145.0, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2197.5, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2250.0, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2302.5, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2355.0, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2407.5, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2460.0, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2512.5, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2565.0, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2617.5, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2670.0, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2722.5, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2775.0, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2827.5, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2880.0, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2932.5, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 2985.0, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 3037.5, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
[paragraph, [326.0, 3090.0, 1842.0, 52.5], shoonya_0sO9XTADUKXQDD, 5724396]
