[1282, 905]
[chapter-title, [272.0, 46.0, 265.0, 30.0], shoonya_0s4H9OUJAS6FTK, 5776206]
[paragraph, [86.0, 95.0, 636.0, 18.0], FsVFWosqBZ, 5776206]
[paragraph, [86.0, 113.0, 636.0, 18.0], FsVFWosqBZ, 5776206]
[paragraph, [83.0, 149.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 167.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 185.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 203.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 221.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 239.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 257.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 275.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 293.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 311.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 329.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 347.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 365.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 383.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 401.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 419.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 437.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 455.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 473.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 491.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 509.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 527.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 545.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 563.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 581.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 599.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 617.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 635.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 653.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [83.0, 671.0, 642.0, 18.0], f7VIcPcyXC, 5776206]
[paragraph, [81.0, 703.0, 648.0, 18.0], 5sIimLGH4p, 5776206]
[paragraph, [81.0, 721.0, 648.0, 18.0], 5sIimLGH4p, 5776206]
[paragraph, [81.0, 739.0, 648.0, 18.0], 5sIimLGH4p, 5776206]
[paragraph, [79.0, 759.0, 648.0, 18.0], k9pvonTp-5, 5776206]
[paragraph, [79.0, 777.0, 648.0, 18.0], k9pvonTp-5, 5776206]
[paragraph, [81.0, 807.0, 649.0, 18.0], 1LIR-xDcls, 5776206]
[paragraph, [81.0, 825.0, 649.0, 18.0], 1LIR-xDcls, 5776206]
[paragraph, [81.0, 843.0, 649.0, 18.0], 1LIR-xDcls, 5776206]
[paragraph, [81.0, 861.0, 649.0, 18.0], 1LIR-xDcls, 5776206]
[paragraph, [83.0, 883.0, 648.0, 18.0], FaTWtsSAFZ, 5776206]
[paragraph, [83.0, 901.0, 648.0, 18.0], FaTWtsSAFZ, 5776206]
[paragraph, [83.0, 919.0, 648.0, 18.0], FaTWtsSAFZ, 5776206]
[paragraph, [83.0, 937.0, 648.0, 18.0], FaTWtsSAFZ, 5776206]
[paragraph, [83.0, 955.0, 648.0, 18.0], FaTWtsSAFZ, 5776206]
[paragraph, [83.0, 980.0, 652.0, 18.0], LzwSQ0rUtq, 5776206]
[paragraph, [83.0, 998.0, 652.0, 18.0], LzwSQ0rUtq, 5776206]
[paragraph, [83.0, 1016.0, 652.0, 18.0], LzwSQ0rUtq, 5776206]
[paragraph, [83.0, 1034.0, 652.0, 18.0], LzwSQ0rUtq, 5776206]
[paragraph, [83.0, 1052.0, 652.0, 18.0], LzwSQ0rUtq, 5776206]
[paragraph, [83.0, 1070.0, 652.0, 18.0], LzwSQ0rUtq, 5776206]
[paragraph, [83.0, 1088.0, 652.0, 18.0], LzwSQ0rUtq, 5776206]
