[844, 612]
[section-title, [179.0, 23.0, 207.0, 30.0], UdEob7sSEn, 6460747]
[paragraph, [89.0, 83.0, 348.0, 18.0], hRlby0n2wx, 6460747]
[paragraph, [89.0, 101.0, 348.0, 18.0], hRlby0n2wx, 6460747]
[paragraph, [119.0, 112.0, 368.0, 18.0], PGEQCpQqJG, 6460747]
[paragraph, [119.0, 130.0, 368.0, 18.0], PGEQCpQqJG, 6460747]
[paragraph, [119.0, 148.0, 368.0, 18.0], PGEQCpQqJG, 6460747]
[paragraph, [74.0, 188.0, 433.0, 18.0], PP5pfF99KV, 6460747]
[paragraph, [74.0, 206.0, 433.0, 18.0], PP5pfF99KV, 6460747]
[paragraph, [74.0, 224.0, 433.0, 18.0], PP5pfF99KV, 6460747]
[paragraph, [122.0, 254.0, 148.0, 18.0], YMBlXiONX8, 6460747]
[paragraph, [122.0, 272.0, 148.0, 18.0], YMBlXiONX8, 6460747]
[paragraph, [74.0, 292.0, 433.0, 18.0], Gp6-Dbx8u-, 6460747]
[paragraph, [74.0, 310.0, 433.0, 18.0], Gp6-Dbx8u-, 6460747]
[paragraph, [74.0, 328.0, 433.0, 18.0], Gp6-Dbx8u-, 6460747]
[paragraph, [124.0, 355.0, 303.0, 18.0], __KlFxQ2zx, 6460747]
[paragraph, [124.0, 373.0, 303.0, 18.0], __KlFxQ2zx, 6460747]
[paragraph, [124.0, 391.0, 303.0, 18.0], __KlFxQ2zx, 6460747]
[paragraph, [70.0, 425.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 443.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 461.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 479.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 497.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 515.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 533.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 551.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 569.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 587.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 605.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 623.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [70.0, 641.0, 444.0, 18.0], shoonya_0s6NP15WGH3HIW, 6460747]
[paragraph, [67.0, 663.0, 452.0, 18.0], jAWxc3YRAe, 6460747]
[paragraph, [67.0, 681.0, 452.0, 18.0], jAWxc3YRAe, 6460747]
[paragraph, [67.0, 699.0, 452.0, 18.0], jAWxc3YRAe, 6460747]
[paragraph, [67.0, 717.0, 452.0, 18.0], jAWxc3YRAe, 6460747]
[paragraph, [67.0, 735.0, 452.0, 18.0], jAWxc3YRAe, 6460747]
[paragraph, [67.0, 753.0, 452.0, 18.0], jAWxc3YRAe, 6460747]
[paragraph, [67.0, 771.0, 452.0, 18.0], jAWxc3YRAe, 6460747]
[folio, [114.0, 796.0, 77.0, 18.0], 6k8T5O4DPm, 6460747]
