[1372, 849]
[section-title, [343.0, 68.0, 167.0, 30.0], shoonya_6sF5H4VCDGYV4B, 5709830]
[paragraph, [58.0, 127.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 145.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 163.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 181.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 199.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 217.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 235.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 253.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 271.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 289.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 307.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 325.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 343.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 361.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 379.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 397.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 415.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [58.0, 433.0, 744.0, 18.0], shoonya_0sWWHR6I5MP9AS, 5709830]
[paragraph, [52.0, 466.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 484.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 502.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 520.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 538.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 556.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 574.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 592.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 610.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 628.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 646.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 664.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 682.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 700.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 718.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 736.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 754.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 772.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 790.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 808.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 826.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 844.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 862.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 880.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 898.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 916.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 934.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 952.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 970.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 988.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 1006.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [52.0, 1024.0, 750.0, 18.0], shoonya_1s65FUXXYUMZH2, 5709830]
[paragraph, [61.0, 1049.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1067.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1085.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1103.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1121.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1139.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1157.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1175.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1193.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1211.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1229.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1247.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1265.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
[paragraph, [61.0, 1283.0, 735.0, 18.0], shoonya_2sECO6QV6S4GN5, 5709830]
