[679, 512]
[contact-info, [281.0, 48.0, 163.0, 18.0], X443gQCiZv, 6493950]
[contact-info, [281.0, 66.0, 163.0, 18.0], X443gQCiZv, 6493950]
[contact-info, [281.0, 84.0, 163.0, 18.0], X443gQCiZv, 6493950]
[contact-info, [281.0, 102.0, 163.0, 18.0], X443gQCiZv, 6493950]
[contact-info, [89.0, 50.0, 147.0, 18.0], 9e6VYLmEeb, 6493950]
[contact-info, [89.0, 68.0, 147.0, 18.0], 9e6VYLmEeb, 6493950]
[contact-info, [89.0, 86.0, 147.0, 18.0], 9e6VYLmEeb, 6493950]
[contact-info, [89.0, 104.0, 147.0, 18.0], 9e6VYLmEeb, 6493950]
[contact-info, [88.0, 138.0, 153.0, 18.0], qYdKvE95PK, 6493950]
[contact-info, [88.0, 156.0, 153.0, 18.0], qYdKvE95PK, 6493950]
[contact-info, [88.0, 174.0, 153.0, 18.0], qYdKvE95PK, 6493950]
[contact-info, [280.0, 141.0, 144.0, 18.0], qhjg5SkEB7, 6493950]
[contact-info, [280.0, 159.0, 144.0, 18.0], qhjg5SkEB7, 6493950]
[contact-info, [280.0, 177.0, 144.0, 18.0], qhjg5SkEB7, 6493950]
[contact-info, [281.0, 216.0, 168.0, 18.0], SVy9yvgnhc, 6493950]
[contact-info, [281.0, 234.0, 168.0, 18.0], SVy9yvgnhc, 6493950]
[contact-info, [281.0, 252.0, 168.0, 18.0], SVy9yvgnhc, 6493950]
[contact-info, [89.0, 217.0, 165.0, 18.0], PS8jZjP6vJ, 6493950]
[contact-info, [89.0, 235.0, 165.0, 18.0], PS8jZjP6vJ, 6493950]
[contact-info, [89.0, 253.0, 165.0, 18.0], PS8jZjP6vJ, 6493950]
[contact-info, [280.0, 292.0, 162.0, 18.0], Adkl0JsRAE, 6493950]
[contact-info, [280.0, 310.0, 162.0, 18.0], Adkl0JsRAE, 6493950]
[contact-info, [280.0, 328.0, 162.0, 18.0], Adkl0JsRAE, 6493950]
[contact-info, [88.0, 293.0, 130.0, 18.0], o0fEcG8Pev, 6493950]
[contact-info, [88.0, 311.0, 130.0, 18.0], o0fEcG8Pev, 6493950]
[contact-info, [88.0, 329.0, 130.0, 18.0], o0fEcG8Pev, 6493950]
[contact-info, [281.0, 383.0, 154.0, 18.0], q2Z_s9xgbI, 6493950]
[contact-info, [281.0, 401.0, 154.0, 18.0], q2Z_s9xgbI, 6493950]
[contact-info, [281.0, 419.0, 154.0, 18.0], q2Z_s9xgbI, 6493950]
[contact-info, [89.0, 384.0, 127.0, 18.0], DOO5kSzOIA, 6493950]
[contact-info, [89.0, 402.0, 127.0, 18.0], DOO5kSzOIA, 6493950]
[contact-info, [89.0, 420.0, 127.0, 18.0], DOO5kSzOIA, 6493950]
[contact-info, [92.0, 473.0, 133.0, 18.0], slfzHylxxK, 6493950]
[contact-info, [92.0, 491.0, 133.0, 18.0], slfzHylxxK, 6493950]
[contact-info, [92.0, 509.0, 133.0, 18.0], slfzHylxxK, 6493950]
[contact-info, [92.0, 527.0, 133.0, 18.0], slfzHylxxK, 6493950]
[folio, [163.0, 606.0, 169.0, 18.0], SOHhgridq9, 6493950]
