[3509, 2482]
[section-title, [1009.0, 409.0, 199.0, 93.0], shoonya_2s5RBLTRUGABHM, 5692268]
[paragraph, [319.0, 532.0, 297.0, 52.5], fS_am2TvS9, 5692268]
[paragraph, [205.0, 607.0, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 659.5, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 712.0, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 764.5, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 817.0, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 869.5, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 922.0, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 974.5, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1027.0, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1079.5, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1132.0, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1184.5, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1237.0, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1289.5, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1342.0, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1394.5, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1447.0, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1499.5, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1552.0, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [205.0, 1604.5, 1814.0, 52.5], shoonya_0sZ7ZSOX2IJ0S6, 5692268]
[paragraph, [312.0, 1696.0, 1377.0, 52.5], afFVbgeRKn, 5692268]
[paragraph, [316.0, 1774.0, 1280.0, 52.5], xdpZD-tCXw, 5692268]
[paragraph, [322.0, 1856.0, 369.0, 52.5], OahcwzXvYp, 5692268]
[paragraph, [320.0, 1932.0, 788.0, 52.5], shoonya_1sRBC6485JRAM9, 5692268]
[paragraph, [215.0, 2009.0, 1777.0, 52.5], 7QVD-5mN9m, 5692268]
[paragraph, [215.0, 2061.5, 1777.0, 52.5], 7QVD-5mN9m, 5692268]
[paragraph, [215.0, 2114.0, 1777.0, 52.5], 7QVD-5mN9m, 5692268]
[paragraph, [215.0, 2166.5, 1777.0, 52.5], 7QVD-5mN9m, 5692268]
[paragraph, [215.0, 2219.0, 1777.0, 52.5], 7QVD-5mN9m, 5692268]
[paragraph, [215.0, 2271.5, 1777.0, 52.5], 7QVD-5mN9m, 5692268]
[paragraph, [215.0, 2324.0, 1777.0, 52.5], 7QVD-5mN9m, 5692268]
[paragraph, [322.0, 2397.0, 375.0, 52.5], Vj1aFKcdmS, 5692268]
[paragraph, [190.0, 2472.0, 1790.0, 52.5], N0zgEZA0Xa, 5692268]
[paragraph, [190.0, 2524.5, 1790.0, 52.5], N0zgEZA0Xa, 5692268]
[paragraph, [190.0, 2577.0, 1790.0, 52.5], N0zgEZA0Xa, 5692268]
[paragraph, [190.0, 2629.5, 1790.0, 52.5], N0zgEZA0Xa, 5692268]
[paragraph, [272.0, 2707.0, 632.0, 52.5], 254-AeEFBv, 5692268]
[paragraph, [187.0, 2782.0, 1790.0, 52.5], liKiBcYmiD, 5692268]
[paragraph, [187.0, 2834.5, 1790.0, 52.5], liKiBcYmiD, 5692268]
[paragraph, [187.0, 2887.0, 1790.0, 52.5], liKiBcYmiD, 5692268]
[paragraph, [187.0, 2939.5, 1790.0, 52.5], liKiBcYmiD, 5692268]
[paragraph, [190.0, 3020.0, 1790.0, 52.5], Q0pVxuOjdt, 5692268]
[paragraph, [190.0, 3072.5, 1790.0, 52.5], Q0pVxuOjdt, 5692268]
[paragraph, [181.0, 3170.0, 1805.0, 52.5], iWi0XPaT47, 5692268]
[paragraph, [181.0, 3222.5, 1805.0, 52.5], iWi0XPaT47, 5692268]
[paragraph, [181.0, 3275.0, 1805.0, 52.5], iWi0XPaT47, 5692268]
