[842, 595]
[contact-info, [2.0, 20.0, 212.0, 18.0], Jdon328x2v, 5742021]
[contact-info, [2.0, 38.0, 212.0, 18.0], Jdon328x2v, 5742021]
[contact-info, [2.0, 56.0, 212.0, 18.0], Jdon328x2v, 5742021]
[contact-info, [2.0, 74.0, 212.0, 18.0], Jdon328x2v, 5742021]
[contact-info, [2.0, 92.0, 212.0, 18.0], Jdon328x2v, 5742021]
[contact-info, [2.0, 110.0, 212.0, 18.0], Jdon328x2v, 5742021]
[contact-info, [2.0, 128.0, 212.0, 18.0], Jdon328x2v, 5742021]
[paragraph, [221.0, 111.0, 195.0, 18.0], shoonya_2s3320TF4HOVVQ, 5742021]
[paragraph, [221.0, 129.0, 195.0, 18.0], shoonya_2s3320TF4HOVVQ, 5742021]
[paragraph, [221.0, 147.0, 195.0, 18.0], shoonya_2s3320TF4HOVVQ, 5742021]
[paragraph, [221.0, 165.0, 195.0, 18.0], shoonya_2s3320TF4HOVVQ, 5742021]
[paragraph, [221.0, 183.0, 195.0, 18.0], shoonya_2s3320TF4HOVVQ, 5742021]
[paragraph, [221.0, 201.0, 195.0, 18.0], shoonya_2s3320TF4HOVVQ, 5742021]
[paragraph, [221.0, 219.0, 195.0, 18.0], shoonya_2s3320TF4HOVVQ, 5742021]
[paragraph, [221.0, 237.0, 195.0, 18.0], shoonya_2s3320TF4HOVVQ, 5742021]
[paragraph, [48.0, 175.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 193.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 211.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 229.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 247.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 265.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 283.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 301.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 319.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 337.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 355.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 373.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [48.0, 391.0, 164.0, 18.0], DoJP1s-nNi, 5742021]
[paragraph, [212.0, 266.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 284.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 302.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 320.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 338.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 356.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 374.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 392.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 410.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 428.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 446.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 464.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 482.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 500.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 518.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 536.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 554.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 572.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 590.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 608.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 626.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 644.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 662.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 680.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [212.0, 698.0, 329.0, 18.0], shoonya_1sV04JXRZ0JSCF, 5742021]
[paragraph, [51.0, 424.0, 164.0, 18.0], zI-19xPHo2, 5742021]
[paragraph, [51.0, 442.0, 164.0, 18.0], zI-19xPHo2, 5742021]
[paragraph, [51.0, 460.0, 164.0, 18.0], zI-19xPHo2, 5742021]
[paragraph, [51.0, 478.0, 164.0, 18.0], zI-19xPHo2, 5742021]
[paragraph, [51.0, 496.0, 164.0, 18.0], zI-19xPHo2, 5742021]
[paragraph, [51.0, 514.0, 164.0, 18.0], zI-19xPHo2, 5742021]
[paragraph, [51.0, 532.0, 164.0, 18.0], zI-19xPHo2, 5742021]
[paragraph, [51.0, 550.0, 164.0, 18.0], zI-19xPHo2, 5742021]
[paragraph, [51.0, 568.0, 164.0, 18.0], zI-19xPHo2, 5742021]
[paragraph, [51.0, 586.0, 164.0, 18.0], zI-19xPHo2, 5742021]
