[2200, 1700]
[section-title, [769.0, 266.0, 160.0, 52.5], shoonya_0s2HMS40AAKVDP, 5658623]
[sub-section-title, [725.0, 354.0, 247.0, 55.5], shoonya_4sHUL51G15U6SF, 5658623]
[paragraph, [141.0, 503.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 539.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 575.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 611.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 647.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 683.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 719.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 755.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 791.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 827.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 863.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 899.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 935.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 971.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 1007.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 1043.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 1079.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 1115.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 1151.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 1187.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 1223.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[paragraph, [141.0, 1259.0, 1406.0, 36.0], shoonya_5sZH1ZDY1BHIQ5, 5658623]
[section-title, [760.0, 1386.0, 180.0, 52.5], shoonya_3sTLWM4I2JBLZO, 5658623]
[sub-section-title, [666.0, 1466.0, 399.0, 55.5], oantKuJTeY, 5658623]
[paragraph, [173.0, 1601.0, 1367.0, 36.0], shoonya_2s9QPBZPR940QB, 5658623]
[paragraph, [173.0, 1637.0, 1367.0, 36.0], shoonya_2s9QPBZPR940QB, 5658623]
[paragraph, [173.0, 1673.0, 1367.0, 36.0], shoonya_2s9QPBZPR940QB, 5658623]
[paragraph, [173.0, 1709.0, 1367.0, 36.0], shoonya_2s9QPBZPR940QB, 5658623]
[paragraph, [173.0, 1745.0, 1367.0, 36.0], shoonya_2s9QPBZPR940QB, 5658623]
[paragraph, [173.0, 1781.0, 1367.0, 36.0], shoonya_2s9QPBZPR940QB, 5658623]
[paragraph, [173.0, 1817.0, 1367.0, 36.0], shoonya_2s9QPBZPR940QB, 5658623]
[paragraph, [173.0, 1853.0, 1367.0, 36.0], shoonya_2s9QPBZPR940QB, 5658623]
[paragraph, [173.0, 1889.0, 1367.0, 36.0], shoonya_2s9QPBZPR940QB, 5658623]
[paragraph, [173.0, 1925.0, 1367.0, 36.0], shoonya_2s9QPBZPR940QB, 5658623]
