[2200, 1700]
[chapter-title, [488.0, 180.0, 637.0, 70.5], XLXE6OTvrg, 5750216]
[paragraph, [224.0, 417.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [224.0, 453.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [224.0, 489.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [224.0, 525.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [224.0, 561.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [224.0, 597.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [224.0, 633.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [224.0, 669.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [224.0, 705.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [224.0, 741.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [224.0, 777.0, 1164.0, 36.0], shoonya_0sB6TWQVWHC6KK, 5750216]
[paragraph, [223.0, 844.0, 1154.0, 36.0], shoonya_2sSQU84N8YIN3F, 5750216]
[paragraph, [223.0, 880.0, 1154.0, 36.0], shoonya_2sSQU84N8YIN3F, 5750216]
[paragraph, [223.0, 916.0, 1154.0, 36.0], shoonya_2sSQU84N8YIN3F, 5750216]
[paragraph, [223.0, 952.0, 1154.0, 36.0], shoonya_2sSQU84N8YIN3F, 5750216]
[paragraph, [223.0, 988.0, 1154.0, 36.0], shoonya_2sSQU84N8YIN3F, 5750216]
[paragraph, [218.0, 1074.0, 1154.0, 36.0], shoonya_1sMI7S7597ZT78, 5750216]
[paragraph, [218.0, 1110.0, 1154.0, 36.0], shoonya_1sMI7S7597ZT78, 5750216]
[paragraph, [218.0, 1146.0, 1154.0, 36.0], shoonya_1sMI7S7597ZT78, 5750216]
[paragraph, [218.0, 1182.0, 1154.0, 36.0], shoonya_1sMI7S7597ZT78, 5750216]
[paragraph, [218.0, 1218.0, 1154.0, 36.0], shoonya_1sMI7S7597ZT78, 5750216]
[paragraph, [217.0, 1305.0, 1157.0, 36.0], shoonya_3sP5UVAS1VKM13, 5750216]
[paragraph, [217.0, 1341.0, 1157.0, 36.0], shoonya_3sP5UVAS1VKM13, 5750216]
[paragraph, [217.0, 1377.0, 1157.0, 36.0], shoonya_3sP5UVAS1VKM13, 5750216]
[paragraph, [217.0, 1413.0, 1157.0, 36.0], shoonya_3sP5UVAS1VKM13, 5750216]
