[3300, 2550]
[headline, [373.0, 449.0, 1708.0, 52.5], shoonya_2sWMK4E0MZ9Q1J, 5720313]
[headline, [373.0, 501.5, 1708.0, 52.5], shoonya_2sWMK4E0MZ9Q1J, 5720313]
[headline, [373.0, 554.0, 1708.0, 52.5], shoonya_2sWMK4E0MZ9Q1J, 5720313]
[headline, [373.0, 606.5, 1708.0, 52.5], shoonya_2sWMK4E0MZ9Q1J, 5720313]
[headline, [373.0, 659.0, 1708.0, 52.5], shoonya_2sWMK4E0MZ9Q1J, 5720313]
[paragraph, [273.0, 794.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 846.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 899.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 951.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1004.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1056.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1109.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1161.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1214.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1266.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1319.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1371.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1424.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1476.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1529.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1581.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1634.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1686.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1739.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1791.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1844.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1896.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 1949.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2001.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2054.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2106.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2159.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2211.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2264.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2316.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2369.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2421.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2474.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2526.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2579.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2631.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2684.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2736.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2789.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2841.5, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
[paragraph, [273.0, 2894.0, 2000.0, 52.5], shoonya_1sD0AQZFXXKNIA, 5720313]
