[1425, 1088]
[section-title, [132.0, 104.0, 848.0, 30.0], shoonya_3sLGEFQURDOIHD, 5759209]
[section-title, [132.0, 134.0, 848.0, 30.0], shoonya_3sLGEFQURDOIHD, 5759209]
[paragraph, [157.0, 193.0, 808.0, 18.0], shoonya_4sV1ZN7X5XBYCS, 5759209]
[paragraph, [157.0, 211.0, 808.0, 18.0], shoonya_4sV1ZN7X5XBYCS, 5759209]
[paragraph, [157.0, 229.0, 808.0, 18.0], shoonya_4sV1ZN7X5XBYCS, 5759209]
[paragraph, [157.0, 247.0, 808.0, 18.0], shoonya_4sV1ZN7X5XBYCS, 5759209]
[paragraph, [157.0, 265.0, 808.0, 18.0], shoonya_4sV1ZN7X5XBYCS, 5759209]
[paragraph, [157.0, 283.0, 808.0, 18.0], shoonya_4sV1ZN7X5XBYCS, 5759209]
[paragraph, [157.0, 301.0, 808.0, 18.0], shoonya_4sV1ZN7X5XBYCS, 5759209]
[paragraph, [157.0, 319.0, 808.0, 18.0], shoonya_4sV1ZN7X5XBYCS, 5759209]
[paragraph, [157.0, 337.0, 808.0, 18.0], shoonya_4sV1ZN7X5XBYCS, 5759209]
[paragraph, [157.0, 355.0, 808.0, 18.0], shoonya_4sV1ZN7X5XBYCS, 5759209]
[paragraph, [155.0, 402.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 420.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 438.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 456.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 474.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 492.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 510.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 528.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 546.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 564.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 582.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 600.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 618.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 636.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 654.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 672.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 690.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 708.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 726.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 744.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 762.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 780.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 798.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 816.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
[paragraph, [155.0, 834.0, 811.0, 18.0], shoonya_0sTUXBQEZTZWOJ, 5759209]
