[1242, 907]
[chapter-title, [271.0, 28.0, 288.0, 30.0], shoonya_0sPE8CMKWJ8BKU, 5776083]
[paragraph, [97.0, 75.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 93.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 111.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 129.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 147.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 165.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 183.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 201.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 219.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 237.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 255.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 273.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 291.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 309.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 327.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 345.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 363.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 381.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 399.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 417.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 435.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 453.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 471.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 489.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 507.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 525.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 543.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 561.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 579.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 597.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 615.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 633.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 651.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 669.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 687.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 705.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 723.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 741.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 759.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 777.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 795.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 813.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 831.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 849.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 867.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 885.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 903.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 921.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 939.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 957.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 975.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 993.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 1011.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 1029.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 1047.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 1065.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
[paragraph, [97.0, 1083.0, 643.0, 18.0], AvqSxNZxFP, 5776083]
