[6000, 4167]
[folio, [1200.0, 615.0, 1696.0, 52.5], shoonya_2s3GYHTECWQVOM, 5721340]
[folio, [1200.0, 667.5, 1696.0, 52.5], shoonya_2s3GYHTECWQVOM, 5721340]
[folio, [1200.0, 720.0, 1696.0, 52.5], shoonya_2s3GYHTECWQVOM, 5721340]
[paragraph, [544.0, 903.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 955.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1008.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1060.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1113.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1165.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1218.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1270.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1323.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1375.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1428.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1480.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1533.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1585.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1638.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1690.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1743.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1795.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1848.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1900.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 1953.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2005.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2058.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2110.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2163.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2215.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2268.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2320.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2373.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2425.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2478.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2530.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2583.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2635.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2688.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2740.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2793.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2845.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2898.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 2950.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 3003.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 3055.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 3108.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 3160.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 3213.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 3265.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 3318.0, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [544.0, 3370.5, 3001.0, 52.5], shoonya_0sH9VOGCBTEGV9, 5721340]
[paragraph, [562.0, 3557.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 3609.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 3662.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 3714.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 3767.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 3819.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 3872.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 3924.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 3977.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4029.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4082.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4134.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4187.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4239.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4292.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4344.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4397.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4449.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4502.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4554.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4607.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4659.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4712.0, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [562.0, 4764.5, 3036.0, 52.5], UmDwxob8qC, 5721340]
[paragraph, [556.0, 4901.0, 3036.0, 52.5], shoonya_1sRST8FRF67AEK, 5721340]
[paragraph, [556.0, 4953.5, 3036.0, 52.5], shoonya_1sRST8FRF67AEK, 5721340]
[paragraph, [556.0, 5006.0, 3036.0, 52.5], shoonya_1sRST8FRF67AEK, 5721340]
[paragraph, [556.0, 5058.5, 3036.0, 52.5], shoonya_1sRST8FRF67AEK, 5721340]
[paragraph, [556.0, 5111.0, 3036.0, 52.5], shoonya_1sRST8FRF67AEK, 5721340]
[paragraph, [556.0, 5163.5, 3036.0, 52.5], shoonya_1sRST8FRF67AEK, 5721340]
[paragraph, [556.0, 5216.0, 3036.0, 52.5], shoonya_1sRST8FRF67AEK, 5721340]
[paragraph, [556.0, 5268.5, 3036.0, 52.5], shoonya_1sRST8FRF67AEK, 5721340]
[paragraph, [556.0, 5321.0, 3036.0, 52.5], shoonya_1sRST8FRF67AEK, 5721340]
[paragraph, [556.0, 5373.5, 3036.0, 52.5], shoonya_1sRST8FRF67AEK, 5721340]
