[1723, 1092]
[chapter-title, [476.0, 211.0, 139.0, 58.5], bmxj183lX-, 5680570]
[paragraph, [107.0, 323.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 359.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 395.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 431.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 467.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 503.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 539.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 575.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 611.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 647.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 683.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [107.0, 719.0, 879.0, 36.0], shoonya_1sURS7Q8M1QCCY, 5680570]
[paragraph, [108.0, 791.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 827.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 863.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 899.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 935.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 971.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 1007.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 1043.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 1079.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 1115.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 1151.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 1187.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [108.0, 1223.0, 882.0, 36.0], shoonya_0sYVVN2WA6M46M, 5680570]
[paragraph, [105.0, 1293.0, 880.0, 36.0], shoonya_2sF7ILB0QXOB0E, 5680570]
[paragraph, [105.0, 1329.0, 880.0, 36.0], shoonya_2sF7ILB0QXOB0E, 5680570]
[paragraph, [105.0, 1365.0, 880.0, 36.0], shoonya_2sF7ILB0QXOB0E, 5680570]
[paragraph, [105.0, 1401.0, 880.0, 36.0], shoonya_2sF7ILB0QXOB0E, 5680570]
[paragraph, [105.0, 1437.0, 880.0, 36.0], shoonya_2sF7ILB0QXOB0E, 5680570]
[paragraph, [162.0, 1506.0, 823.0, 36.0], 77R55vzVRT, 5680570]
[folio, [473.0, 1586.0, 173.0, 36.0], YobGzvsJD0, 5680570]
