[872, 605]
[section-title, [266.0, 25.0, 75.0, 30.0], vFf_pLX8T5, 6457016]
[folio, [37.0, 27.0, 75.0, 18.0], SHDZwMsM9D, 6457016]
[paragraph, [303.0, 65.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 83.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 101.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 119.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 137.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 155.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 173.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 191.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 209.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 227.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 245.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 263.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 281.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 299.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 317.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 335.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 353.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 371.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 389.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 407.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 425.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 443.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 461.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 479.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 497.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 515.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 533.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 551.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 569.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 587.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [303.0, 605.0, 268.0, 18.0], shoonya_1sNSO10R9VQ5VW, 6457016]
[paragraph, [36.0, 66.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 84.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 102.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 120.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 138.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 156.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 174.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 192.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 210.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 228.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 246.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 264.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 282.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 300.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 318.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 336.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 354.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 372.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 390.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 408.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 426.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 444.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 462.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 480.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 498.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 516.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 534.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[paragraph, [36.0, 552.0, 266.0, 18.0], shoonya_0s3VZLXXES2TRW, 6457016]
[reference, [40.0, 575.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 593.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 611.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 629.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 647.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 665.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 683.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 701.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 719.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 737.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 755.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 773.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 791.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [40.0, 809.0, 264.0, 18.0], shoonya_2sXY90UJQ5S0CH, 6457016]
[reference, [309.0, 647.0, 261.0, 18.0], 7IfSrtSfqd, 6457016]
[reference, [309.0, 665.0, 261.0, 18.0], 7IfSrtSfqd, 6457016]
[reference, [309.0, 683.0, 261.0, 18.0], 7IfSrtSfqd, 6457016]
[reference, [309.0, 701.0, 261.0, 18.0], 7IfSrtSfqd, 6457016]
[reference, [309.0, 719.0, 261.0, 18.0], 7IfSrtSfqd, 6457016]
[reference, [309.0, 737.0, 261.0, 18.0], 7IfSrtSfqd, 6457016]
[reference, [309.0, 755.0, 261.0, 18.0], 7IfSrtSfqd, 6457016]
[reference, [309.0, 773.0, 261.0, 18.0], 7IfSrtSfqd, 6457016]
[reference, [309.0, 791.0, 261.0, 18.0], 7IfSrtSfqd, 6457016]
[reference, [309.0, 809.0, 261.0, 18.0], 7IfSrtSfqd, 6457016]
