[1275, 750]
[section-title, [227.0, 87.0, 285.0, 30.0], shoonya_1sGYXMR4ZD9AGK, 5767430]
[paragraph, [71.0, 158.0, 616.0, 18.0], fqEWkCdGCw, 5767430]
[paragraph, [71.0, 176.0, 616.0, 18.0], fqEWkCdGCw, 5767430]
[paragraph, [71.0, 194.0, 616.0, 18.0], fqEWkCdGCw, 5767430]
[paragraph, [71.0, 212.0, 616.0, 18.0], fqEWkCdGCw, 5767430]
[paragraph, [71.0, 230.0, 616.0, 18.0], fqEWkCdGCw, 5767430]
[paragraph, [71.0, 248.0, 616.0, 18.0], fqEWkCdGCw, 5767430]
[paragraph, [71.0, 266.0, 616.0, 18.0], fqEWkCdGCw, 5767430]
[paragraph, [71.0, 284.0, 616.0, 18.0], fqEWkCdGCw, 5767430]
[paragraph, [71.0, 302.0, 616.0, 18.0], fqEWkCdGCw, 5767430]
[paragraph, [71.0, 320.0, 616.0, 18.0], fqEWkCdGCw, 5767430]
[paragraph, [54.0, 349.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 367.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 385.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 403.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 421.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 439.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 457.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 475.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 493.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 511.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 529.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 547.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 565.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 583.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 601.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 619.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 637.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 655.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 673.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 691.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 709.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 727.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 745.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 763.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 781.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 799.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 817.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 835.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 853.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 871.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 889.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 907.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 925.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 943.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 961.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 979.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 997.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 1015.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 1033.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 1051.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 1069.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 1087.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 1105.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 1123.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 1141.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 1159.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
[paragraph, [54.0, 1177.0, 642.0, 18.0], shoonya_0s8VQSMGLJ17WA, 5767430]
