[1242, 842]
[chapter-title, [352.0, 36.0, 208.0, 30.0], shoonya_8sDI7ECVR2NHSU, 5776068]
[paragraph, [145.0, 73.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 91.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 109.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 127.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 145.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 163.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 181.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 199.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 217.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 235.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 253.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 271.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 289.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [145.0, 307.0, 624.0, 18.0], shoonya_1sL1186AL7VLZP, 5776068]
[paragraph, [144.0, 328.0, 624.0, 18.0], shoonya_3sHK3U5L76BC6S, 5776068]
[paragraph, [144.0, 346.0, 624.0, 18.0], shoonya_3sHK3U5L76BC6S, 5776068]
[paragraph, [144.0, 364.0, 624.0, 18.0], shoonya_3sHK3U5L76BC6S, 5776068]
[paragraph, [144.0, 382.0, 624.0, 18.0], shoonya_3sHK3U5L76BC6S, 5776068]
[paragraph, [145.0, 401.0, 623.0, 18.0], shoonya_5sFCLCNELJYNSX, 5776068]
[paragraph, [145.0, 419.0, 623.0, 18.0], shoonya_5sFCLCNELJYNSX, 5776068]
[paragraph, [145.0, 437.0, 623.0, 18.0], shoonya_5sFCLCNELJYNSX, 5776068]
[paragraph, [145.0, 455.0, 623.0, 18.0], shoonya_5sFCLCNELJYNSX, 5776068]
[paragraph, [145.0, 478.0, 623.0, 18.0], shoonya_0sQ381PMNZDE1S, 5776068]
[paragraph, [145.0, 496.0, 623.0, 18.0], shoonya_0sQ381PMNZDE1S, 5776068]
[paragraph, [145.0, 514.0, 623.0, 18.0], shoonya_0sQ381PMNZDE1S, 5776068]
[paragraph, [145.0, 532.0, 623.0, 18.0], shoonya_0sQ381PMNZDE1S, 5776068]
[paragraph, [145.0, 550.0, 623.0, 18.0], shoonya_0sQ381PMNZDE1S, 5776068]
[paragraph, [145.0, 568.0, 623.0, 18.0], shoonya_0sQ381PMNZDE1S, 5776068]
[paragraph, [144.0, 604.0, 625.0, 18.0], shoonya_4sL1Z3970XHL3E, 5776068]
[paragraph, [144.0, 622.0, 625.0, 18.0], shoonya_4sL1Z3970XHL3E, 5776068]
[paragraph, [144.0, 640.0, 625.0, 18.0], shoonya_4sL1Z3970XHL3E, 5776068]
[paragraph, [144.0, 658.0, 625.0, 18.0], shoonya_4sL1Z3970XHL3E, 5776068]
[paragraph, [144.0, 676.0, 625.0, 18.0], shoonya_4sL1Z3970XHL3E, 5776068]
[paragraph, [144.0, 694.0, 625.0, 18.0], shoonya_4sL1Z3970XHL3E, 5776068]
[paragraph, [145.0, 727.0, 624.0, 18.0], shoonya_6sH0X3WS1LNH2I, 5776068]
[paragraph, [145.0, 745.0, 624.0, 18.0], shoonya_6sH0X3WS1LNH2I, 5776068]
[paragraph, [145.0, 763.0, 624.0, 18.0], shoonya_6sH0X3WS1LNH2I, 5776068]
[paragraph, [145.0, 781.0, 624.0, 18.0], shoonya_6sH0X3WS1LNH2I, 5776068]
[paragraph, [144.0, 803.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 821.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 839.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 857.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 875.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 893.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 911.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 929.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 947.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 965.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 983.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 1001.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [144.0, 1019.0, 626.0, 18.0], shoonya_2s08R1J3ZLD3E2, 5776068]
[paragraph, [166.0, 1052.0, 602.0, 18.0], shoonya_7sT0YQGV1IYRQC, 5776068]
