[1320, 1176]
[section-title, [90.0, 192.0, 624.0, 30.0], S3I3DbKddM, 5694015]
[section-title, [90.0, 222.0, 624.0, 30.0], S3I3DbKddM, 5694015]
[section-title, [90.0, 252.0, 624.0, 30.0], S3I3DbKddM, 5694015]
[section-title, [90.0, 282.0, 624.0, 30.0], S3I3DbKddM, 5694015]
[section-title, [90.0, 312.0, 624.0, 30.0], S3I3DbKddM, 5694015]
[paragraph, [424.0, 370.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 388.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 406.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 424.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 442.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 460.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 478.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 496.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 514.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 532.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 550.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 568.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 586.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 604.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 622.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [424.0, 640.0, 327.0, 18.0], shoonya_2sWBKMD7S6J8OH, 5694015]
[paragraph, [84.0, 372.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 390.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 408.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 426.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 444.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 462.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 480.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 498.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 516.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 534.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 552.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 570.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 588.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 606.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 624.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 642.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 660.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 678.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 696.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 714.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 732.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 750.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 768.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 786.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 804.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 822.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 840.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [84.0, 858.0, 325.0, 18.0], shoonya_0sED06ZGT8SDR4, 5694015]
[paragraph, [422.0, 665.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 683.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 701.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 719.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 737.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 755.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 773.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 791.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 809.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 827.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 845.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 863.0, 324.0, 18.0], Ja_q8zgIqy, 5694015]
[paragraph, [422.0, 888.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [422.0, 906.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [422.0, 924.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [422.0, 942.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [422.0, 960.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [422.0, 978.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [422.0, 996.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [422.0, 1014.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [422.0, 1032.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [422.0, 1050.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [422.0, 1068.0, 323.0, 18.0], YyR7YgjlPK, 5694015]
[paragraph, [83.0, 889.0, 321.0, 18.0], shoonya_4s8OZDCOBP1VDL, 5694015]
[paragraph, [83.0, 907.0, 321.0, 18.0], shoonya_4s8OZDCOBP1VDL, 5694015]
[paragraph, [83.0, 925.0, 321.0, 18.0], shoonya_4s8OZDCOBP1VDL, 5694015]
[paragraph, [83.0, 943.0, 321.0, 18.0], shoonya_4s8OZDCOBP1VDL, 5694015]
[paragraph, [83.0, 961.0, 321.0, 18.0], shoonya_4s8OZDCOBP1VDL, 5694015]
[paragraph, [83.0, 979.0, 321.0, 18.0], shoonya_4s8OZDCOBP1VDL, 5694015]
[paragraph, [83.0, 997.0, 321.0, 18.0], shoonya_4s8OZDCOBP1VDL, 5694015]
[paragraph, [83.0, 1015.0, 321.0, 18.0], shoonya_4s8OZDCOBP1VDL, 5694015]
[paragraph, [83.0, 1033.0, 321.0, 18.0], shoonya_4s8OZDCOBP1VDL, 5694015]
[paragraph, [83.0, 1051.0, 321.0, 18.0], shoonya_4s8OZDCOBP1VDL, 5694015]
[paragraph, [75.0, 1093.0, 329.0, 18.0], v6Pr75Qycm, 5694015]
[paragraph, [75.0, 1111.0, 329.0, 18.0], v6Pr75Qycm, 5694015]
[paragraph, [75.0, 1129.0, 329.0, 18.0], v6Pr75Qycm, 5694015]
[paragraph, [75.0, 1147.0, 329.0, 18.0], v6Pr75Qycm, 5694015]
[paragraph, [75.0, 1165.0, 329.0, 18.0], v6Pr75Qycm, 5694015]
[paragraph, [75.0, 1183.0, 329.0, 18.0], v6Pr75Qycm, 5694015]
