[3509, 2482]
[section-title, [1010.0, 403.0, 231.0, 93.0], Wma3Y2pST0, 5692180]
[paragraph, [241.0, 494.0, 776.0, 52.5], 4k3-MIkywO, 5692180]
[paragraph, [237.0, 600.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 652.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 705.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 757.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 810.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 862.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 915.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 967.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1020.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1072.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1125.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1177.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1230.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1282.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1335.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1387.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1440.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1492.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1545.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1597.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1650.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1702.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1755.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1807.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1860.0, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [237.0, 1912.5, 1749.0, 52.5], shoonya_0s08MPKSVNATBP, 5692180]
[paragraph, [220.0, 2287.0, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2339.5, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2392.0, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2444.5, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2497.0, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2549.5, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2602.0, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2654.5, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2707.0, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2759.5, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2812.0, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2864.5, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2917.0, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 2969.5, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 3022.0, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 3074.5, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 3127.0, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 3179.5, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
[paragraph, [220.0, 3232.0, 1753.0, 52.5], shoonya_1sWQ1UF3ZOHZ93, 5692180]
