[1468, 909]
[headline, [81.0, 86.0, 230.0, 25.5], VtihvPlKBN, 5769792]
[headline, [81.0, 111.5, 230.0, 25.5], VtihvPlKBN, 5769792]
[sub-headline, [103.0, 136.0, 611.0, 25.5], shoonya_0s50WE3TL13AIY, 5769792]
[sub-headline, [103.0, 161.5, 611.0, 25.5], shoonya_0s50WE3TL13AIY, 5769792]
[author, [319.0, 217.0, 262.0, 18.0], shoonya_2s3OPRQQF5Q4TX, 5769792]
[author, [319.0, 235.0, 262.0, 18.0], shoonya_2s3OPRQQF5Q4TX, 5769792]
[author, [320.0, 217.0, 262.0, 18.0], shoonya_3sB4YM4GQBPZ4W, 5769792]
[author, [320.0, 235.0, 262.0, 18.0], shoonya_3sB4YM4GQBPZ4W, 5769792]
[paragraph, [71.0, 299.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 317.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 335.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 353.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 371.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 389.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 407.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 425.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 443.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 461.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 479.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 497.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 515.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 533.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 551.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 569.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 587.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [71.0, 605.0, 374.0, 18.0], pQJr7Jpa2M, 5769792]
[paragraph, [455.0, 303.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 321.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 339.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 357.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 375.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 393.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 411.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 429.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 447.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 465.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 483.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 501.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 519.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 537.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 555.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 573.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 591.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 609.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 627.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 645.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 663.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 681.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 699.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 717.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 735.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 753.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 771.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 789.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 807.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 825.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 843.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 861.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 879.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 897.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 915.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 933.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 951.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 969.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 987.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1005.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1023.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1041.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1059.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1077.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1095.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1113.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1131.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1149.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1167.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1185.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1203.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1221.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1239.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1257.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1275.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [455.0, 1293.0, 378.0, 18.0], s1OH4lx_sC, 5769792]
[paragraph, [68.0, 623.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 641.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 659.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 677.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 695.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 713.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 731.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 749.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 767.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 785.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 803.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 821.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 839.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 857.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 875.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 893.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 911.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 929.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 947.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 965.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 983.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 1001.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 1019.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 1037.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 1055.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 1073.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 1091.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 1109.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 1127.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 1145.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [68.0, 1163.0, 385.0, 18.0], LPSoc2ggAK, 5769792]
[paragraph, [81.0, 1183.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [81.0, 1201.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [81.0, 1219.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [81.0, 1237.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [81.0, 1255.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [81.0, 1273.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [81.0, 1291.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [81.0, 1309.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [81.0, 1327.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [81.0, 1345.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [81.0, 1363.0, 377.0, 18.0], WUZGAp_kb5, 5769792]
[paragraph, [457.0, 1330.0, 394.0, 18.0], Bv5gzIyeIR, 5769792]
[paragraph, [457.0, 1348.0, 394.0, 18.0], Bv5gzIyeIR, 5769792]
[paragraph, [457.0, 1366.0, 394.0, 18.0], Bv5gzIyeIR, 5769792]
[paragraph, [457.0, 1384.0, 394.0, 18.0], Bv5gzIyeIR, 5769792]
