[1298, 853]
[section-title, [315.0, 69.0, 229.0, 30.0], shoonya_2sJLO4X0VCAH1X, 5709626]
[paragraph, [68.0, 119.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 137.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 155.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 173.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 191.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 209.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 227.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 245.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 263.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 281.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 299.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 317.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 335.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 353.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 371.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 389.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 407.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 425.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 443.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 461.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 479.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 497.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 515.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 533.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 551.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 569.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [68.0, 587.0, 718.0, 18.0], shoonya_1sWZJ4R7KDS6UH, 5709626]
[paragraph, [60.0, 608.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 626.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 644.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 662.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 680.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 698.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 716.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 734.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 752.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 770.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 788.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 806.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 824.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 842.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 860.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 878.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 896.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 914.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 932.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 950.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 968.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 986.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1004.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1022.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
[paragraph, [60.0, 1040.0, 740.0, 18.0], shoonya_0s3KNEPU41BHLX, 5709626]
