[1246, 903]
[chapter-title, [185.0, 48.0, 363.0, 30.0], shoonya_0sQXKT6VB5TGQA, 5775966]
[paragraph, [49.0, 98.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 116.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 134.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 152.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 170.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 188.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 206.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 224.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 242.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 260.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 278.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [49.0, 296.0, 654.0, 18.0], QYTw6lOpVZ, 5775966]
[paragraph, [45.0, 321.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 339.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 357.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 375.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 393.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 411.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 429.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 447.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 465.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 483.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 501.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 519.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 537.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 555.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 573.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 591.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 609.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 627.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 645.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 663.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 681.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [45.0, 699.0, 659.0, 18.0], uH2FmNx6GL, 5775966]
[paragraph, [44.0, 727.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 745.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 763.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 781.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 799.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 817.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 835.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 853.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 871.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 889.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 907.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 925.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 943.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 961.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 979.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 997.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 1015.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 1033.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 1051.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 1069.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
[paragraph, [44.0, 1087.0, 662.0, 18.0], FQmIpRuUTH, 5775966]
