[1320, 1176]
[chapter-title, [120.0, 237.0, 183.0, 30.0], shoonya_0sYW8ZLS1DDEXV, 5694247]
[author, [790.0, 260.0, 179.0, 18.0], qQqQIX60o-, 5694247]
[paragraph, [743.0, 351.0, 329.0, 18.0], TTiPTG6l0z, 5694247]
[paragraph, [743.0, 369.0, 329.0, 18.0], TTiPTG6l0z, 5694247]
[paragraph, [743.0, 387.0, 329.0, 18.0], TTiPTG6l0z, 5694247]
[paragraph, [743.0, 405.0, 329.0, 18.0], TTiPTG6l0z, 5694247]
[paragraph, [743.0, 423.0, 329.0, 18.0], TTiPTG6l0z, 5694247]
[paragraph, [743.0, 441.0, 329.0, 18.0], TTiPTG6l0z, 5694247]
[paragraph, [421.0, 357.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 375.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 393.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 411.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 429.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 447.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 465.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 483.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 501.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 519.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 537.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 555.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 573.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 591.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 609.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 627.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 645.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 663.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 681.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 699.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [421.0, 717.0, 310.0, 18.0], 633Mh771HZ, 5694247]
[paragraph, [74.0, 358.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 376.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 394.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 412.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 430.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 448.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 466.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 484.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 502.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 520.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 538.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 556.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 574.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 592.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 610.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 628.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 646.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 664.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 682.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 700.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 718.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 736.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 754.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 772.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 790.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 808.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 826.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 844.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 862.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 880.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 898.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 916.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 934.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
[paragraph, [74.0, 952.0, 321.0, 18.0], Ykv1W7S3ec, 5694247]
