[1250, 894]
[chapter-title, [255.0, 40.0, 271.0, 30.0], shoonya_0sB51GAM8LBVED, 5776109]
[paragraph, [76.0, 91.0, 652.0, 18.0], BpTIhcw0gC, 5776109]
[paragraph, [76.0, 109.0, 652.0, 18.0], BpTIhcw0gC, 5776109]
[paragraph, [76.0, 127.0, 652.0, 18.0], BpTIhcw0gC, 5776109]
[paragraph, [76.0, 145.0, 652.0, 18.0], BpTIhcw0gC, 5776109]
[paragraph, [76.0, 163.0, 652.0, 18.0], BpTIhcw0gC, 5776109]
[paragraph, [76.0, 195.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 213.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 231.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 249.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 267.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 285.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 303.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 321.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 339.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 357.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 375.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 393.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 411.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 429.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 447.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 465.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 483.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 501.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 519.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 537.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 555.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 573.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 591.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 609.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 627.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [76.0, 645.0, 650.0, 18.0], mZ63qiyyVv, 5776109]
[paragraph, [79.0, 669.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 687.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 705.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 723.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 741.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 759.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 777.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 795.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 813.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 831.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 849.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 867.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 885.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 903.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 921.0, 652.0, 18.0], LMMt_Sf7NG, 5776109]
[paragraph, [79.0, 945.0, 650.0, 18.0], CJrKOtbiyd, 5776109]
[paragraph, [79.0, 963.0, 650.0, 18.0], CJrKOtbiyd, 5776109]
[paragraph, [79.0, 981.0, 650.0, 18.0], CJrKOtbiyd, 5776109]
[paragraph, [79.0, 999.0, 650.0, 18.0], CJrKOtbiyd, 5776109]
[paragraph, [79.0, 1017.0, 650.0, 18.0], CJrKOtbiyd, 5776109]
[paragraph, [79.0, 1035.0, 650.0, 18.0], CJrKOtbiyd, 5776109]
[paragraph, [79.0, 1053.0, 650.0, 18.0], CJrKOtbiyd, 5776109]
[paragraph, [79.0, 1071.0, 650.0, 18.0], CJrKOtbiyd, 5776109]
[paragraph, [79.0, 1089.0, 650.0, 18.0], CJrKOtbiyd, 5776109]
