[872, 605]
[section-title, [265.0, 32.0, 90.0, 30.0], pqKQK-Yz9I, 6457549]
[folio, [35.0, 34.0, 92.0, 18.0], SCeUp0ZuUE, 6457549]
[folio, [35.0, 52.0, 92.0, 18.0], SCeUp0ZuUE, 6457549]
[paragraph, [43.0, 68.0, 261.0, 18.0], shoonya_0sJAIWBFRJQJLK, 6457549]
[paragraph, [43.0, 86.0, 261.0, 18.0], shoonya_0sJAIWBFRJQJLK, 6457549]
[paragraph, [43.0, 104.0, 261.0, 18.0], shoonya_0sJAIWBFRJQJLK, 6457549]
[paragraph, [43.0, 122.0, 261.0, 18.0], shoonya_0sJAIWBFRJQJLK, 6457549]
[paragraph, [43.0, 140.0, 261.0, 18.0], shoonya_0sJAIWBFRJQJLK, 6457549]
[paragraph, [43.0, 158.0, 261.0, 18.0], shoonya_0sJAIWBFRJQJLK, 6457549]
[paragraph, [43.0, 176.0, 261.0, 18.0], shoonya_0sJAIWBFRJQJLK, 6457549]
[paragraph, [43.0, 194.0, 261.0, 18.0], shoonya_0sJAIWBFRJQJLK, 6457549]
[paragraph, [43.0, 212.0, 261.0, 18.0], shoonya_0sJAIWBFRJQJLK, 6457549]
[paragraph, [309.0, 72.0, 210.0, 18.0], 4_DBRDq6uB, 6457549]
[paragraph, [307.0, 91.0, 258.0, 18.0], lB0295Lr5P, 6457549]
[paragraph, [307.0, 109.0, 258.0, 18.0], lB0295Lr5P, 6457549]
[paragraph, [307.0, 127.0, 258.0, 18.0], lB0295Lr5P, 6457549]
[paragraph, [307.0, 145.0, 258.0, 18.0], lB0295Lr5P, 6457549]
[paragraph, [307.0, 163.0, 258.0, 18.0], lB0295Lr5P, 6457549]
[paragraph, [307.0, 181.0, 258.0, 18.0], lB0295Lr5P, 6457549]
[paragraph, [307.0, 199.0, 258.0, 18.0], lB0295Lr5P, 6457549]
[paragraph, [307.0, 217.0, 258.0, 18.0], lB0295Lr5P, 6457549]
[paragraph, [40.0, 232.0, 263.0, 18.0], 82aEtlHgo3, 6457549]
[paragraph, [40.0, 250.0, 263.0, 18.0], 82aEtlHgo3, 6457549]
[paragraph, [40.0, 268.0, 263.0, 18.0], 82aEtlHgo3, 6457549]
[paragraph, [40.0, 286.0, 263.0, 18.0], 82aEtlHgo3, 6457549]
[paragraph, [305.0, 252.0, 261.0, 18.0], D9y_IJZaQY, 6457549]
[paragraph, [305.0, 270.0, 261.0, 18.0], D9y_IJZaQY, 6457549]
[paragraph, [305.0, 288.0, 261.0, 18.0], D9y_IJZaQY, 6457549]
[paragraph, [305.0, 306.0, 261.0, 18.0], D9y_IJZaQY, 6457549]
[paragraph, [305.0, 324.0, 261.0, 18.0], D9y_IJZaQY, 6457549]
[paragraph, [305.0, 342.0, 261.0, 18.0], D9y_IJZaQY, 6457549]
[paragraph, [38.0, 315.0, 266.0, 18.0], I3zTyL4c0q, 6457549]
[paragraph, [38.0, 333.0, 266.0, 18.0], I3zTyL4c0q, 6457549]
[paragraph, [38.0, 351.0, 266.0, 18.0], I3zTyL4c0q, 6457549]
[paragraph, [38.0, 369.0, 266.0, 18.0], I3zTyL4c0q, 6457549]
[paragraph, [322.0, 377.0, 161.0, 18.0], _vOKumWlzp, 6457549]
[paragraph, [35.0, 386.0, 272.0, 18.0], J1MTsbOoxm, 6457549]
[paragraph, [35.0, 404.0, 272.0, 18.0], J1MTsbOoxm, 6457549]
[paragraph, [35.0, 422.0, 272.0, 18.0], J1MTsbOoxm, 6457549]
[paragraph, [304.0, 394.0, 257.0, 18.0], KXWoRyIDxX, 6457549]
[paragraph, [307.0, 413.0, 253.0, 18.0], D8-r8zh4b3, 6457549]
[paragraph, [307.0, 431.0, 253.0, 18.0], D8-r8zh4b3, 6457549]
[paragraph, [49.0, 440.0, 178.0, 18.0], _HH7rYqNvj, 6457549]
[paragraph, [300.0, 448.0, 261.0, 18.0], Jg8kiVOKAv, 6457549]
[paragraph, [33.0, 460.0, 268.0, 18.0], sdQxacA-wA, 6457549]
[paragraph, [304.0, 468.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 486.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 504.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 522.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 540.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 558.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 576.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 594.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 612.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 630.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 648.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 666.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 684.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 702.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 720.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [304.0, 738.0, 256.0, 18.0], LqgIIN29nZ, 6457549]
[paragraph, [38.0, 478.0, 232.0, 18.0], wPxtbN8ZOK, 6457549]
[paragraph, [37.0, 499.0, 264.0, 18.0], tgw1w8Fmpb, 6457549]
[paragraph, [37.0, 517.0, 264.0, 18.0], tgw1w8Fmpb, 6457549]
[paragraph, [37.0, 535.0, 264.0, 18.0], tgw1w8Fmpb, 6457549]
[paragraph, [37.0, 553.0, 264.0, 18.0], tgw1w8Fmpb, 6457549]
[paragraph, [37.0, 571.0, 264.0, 18.0], tgw1w8Fmpb, 6457549]
[paragraph, [37.0, 589.0, 264.0, 18.0], tgw1w8Fmpb, 6457549]
[paragraph, [37.0, 602.0, 265.0, 18.0], gOZ9bB-GcZ, 6457549]
[paragraph, [37.0, 620.0, 265.0, 18.0], gOZ9bB-GcZ, 6457549]
[paragraph, [37.0, 638.0, 265.0, 18.0], gOZ9bB-GcZ, 6457549]
[paragraph, [37.0, 656.0, 265.0, 18.0], gOZ9bB-GcZ, 6457549]
[paragraph, [49.0, 671.0, 191.0, 18.0], Kn3rpEtF1H, 6457549]
[paragraph, [36.0, 691.0, 252.0, 18.0], AebooEPNbZ, 6457549]
[paragraph, [42.0, 711.0, 250.0, 18.0], 62pBpTuLzI, 6457549]
[paragraph, [42.0, 729.0, 250.0, 18.0], 62pBpTuLzI, 6457549]
[reference, [39.0, 754.0, 262.0, 18.0], IEYIgRkvUU, 6457549]
[reference, [39.0, 772.0, 262.0, 18.0], IEYIgRkvUU, 6457549]
[reference, [39.0, 790.0, 262.0, 18.0], IEYIgRkvUU, 6457549]
[reference, [39.0, 808.0, 262.0, 18.0], IEYIgRkvUU, 6457549]
[reference, [300.0, 768.0, 261.0, 18.0], 2C-rh977jW, 6457549]
[reference, [300.0, 786.0, 261.0, 18.0], 2C-rh977jW, 6457549]
[reference, [300.0, 804.0, 261.0, 18.0], 2C-rh977jW, 6457549]
