[1754, 1241]
[section-title, [553.0, 153.0, 204.0, 49.5], Fcz-Uhw7Mn, 6471077]
[paragraph, [208.0, 227.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 263.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 299.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 335.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 371.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 407.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 443.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 479.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 515.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 551.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 587.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 623.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 659.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 695.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 731.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 767.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 803.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 839.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 875.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 911.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 947.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 983.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 1019.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 1055.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [208.0, 1091.0, 891.0, 36.0], shoonya_0sBR3OCA57MUE0, 6471077]
[paragraph, [207.0, 1172.0, 892.0, 36.0], YntWq1OKeV, 6471077]
[paragraph, [207.0, 1208.0, 892.0, 36.0], YntWq1OKeV, 6471077]
[paragraph, [207.0, 1244.0, 892.0, 36.0], YntWq1OKeV, 6471077]
[paragraph, [207.0, 1280.0, 892.0, 36.0], YntWq1OKeV, 6471077]
[paragraph, [207.0, 1316.0, 892.0, 36.0], YntWq1OKeV, 6471077]
[paragraph, [207.0, 1352.0, 892.0, 36.0], YntWq1OKeV, 6471077]
[paragraph, [212.0, 1420.0, 886.0, 36.0], JCL2qcUPOf, 6471077]
[paragraph, [212.0, 1456.0, 886.0, 36.0], JCL2qcUPOf, 6471077]
[paragraph, [212.0, 1492.0, 886.0, 36.0], JCL2qcUPOf, 6471077]
