[1447, 1063]
[folio, [439.0, 51.0, 209.0, 18.0], EHqxg5aeTt, 5762373]
[section-title, [120.0, 114.0, 431.0, 30.0], To3B96MOrQ, 5762373]
[contact-info, [122.0, 170.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 188.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 206.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 224.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 242.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 260.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 278.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 296.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 314.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 332.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 350.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 368.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 386.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 404.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 422.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 440.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 458.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 476.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 494.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 512.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 530.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 548.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 566.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 584.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 602.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 620.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 638.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 656.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [122.0, 674.0, 427.0, 18.0], FSaygyIEs2, 5762373]
[contact-info, [555.0, 300.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 318.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 336.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 354.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 372.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 390.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 408.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 426.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 444.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 462.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 480.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 498.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 516.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 534.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 552.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 570.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 588.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 606.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 624.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 642.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 660.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[contact-info, [555.0, 678.0, 376.0, 18.0], fta6W5JUzp, 5762373]
[section-title, [344.0, 745.0, 387.0, 30.0], Vq_gQK4Kk4, 5762373]
[paragraph, [149.0, 795.0, 780.0, 18.0], shoonya_2sPKF0DQHJ8CB3, 5762373]
[paragraph, [149.0, 813.0, 780.0, 18.0], shoonya_2sPKF0DQHJ8CB3, 5762373]
[paragraph, [149.0, 831.0, 780.0, 18.0], shoonya_2sPKF0DQHJ8CB3, 5762373]
[paragraph, [149.0, 849.0, 780.0, 18.0], shoonya_2sPKF0DQHJ8CB3, 5762373]
[paragraph, [149.0, 867.0, 780.0, 18.0], shoonya_2sPKF0DQHJ8CB3, 5762373]
[contact-info, [243.0, 1183.0, 576.0, 18.0], UAURyW8SyH, 5762373]
[contact-info, [243.0, 1201.0, 576.0, 18.0], UAURyW8SyH, 5762373]
[contact-info, [243.0, 1219.0, 576.0, 18.0], UAURyW8SyH, 5762373]
[contact-info, [243.0, 1237.0, 576.0, 18.0], UAURyW8SyH, 5762373]
[website-link, [380.0, 1270.0, 308.0, 18.0], OtEnwBeeJi, 5762373]
