[1300, 827]
[section-title, [398.0, 154.0, 160.0, 30.0], yRcqUw9agp, 5748072]
[paragraph, [139.0, 218.0, 626.0, 18.0], wF9q28HQ-k, 5748072]
[paragraph, [139.0, 236.0, 626.0, 18.0], wF9q28HQ-k, 5748072]
[paragraph, [139.0, 254.0, 626.0, 18.0], wF9q28HQ-k, 5748072]
[paragraph, [139.0, 272.0, 626.0, 18.0], wF9q28HQ-k, 5748072]
[paragraph, [139.0, 290.0, 626.0, 18.0], wF9q28HQ-k, 5748072]
[paragraph, [139.0, 308.0, 626.0, 18.0], wF9q28HQ-k, 5748072]
[ordered-list, [67.0, 336.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 354.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 372.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 390.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 408.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 426.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 444.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 462.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 480.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 498.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 516.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 534.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 552.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 570.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 588.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 606.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 624.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 642.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 660.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 678.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 696.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 714.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 732.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 750.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 768.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 786.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 804.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 822.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 840.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 858.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 876.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 894.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 912.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 930.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 948.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 966.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 984.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1002.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1020.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1038.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1056.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1074.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1092.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1110.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1128.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1146.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1164.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[ordered-list, [67.0, 1182.0, 693.0, 18.0], shoonya_0s48HAYNFBAOMA, 5748072]
[sub-ordered-list, [78.0, 639.0, 673.0, 18.0], V7LVqhXU70, 5748072]
[sub-ordered-list, [78.0, 657.0, 673.0, 18.0], V7LVqhXU70, 5748072]
[sub-ordered-list, [78.0, 675.0, 673.0, 18.0], V7LVqhXU70, 5748072]
[sub-ordered-list, [78.0, 693.0, 673.0, 18.0], V7LVqhXU70, 5748072]
[sub-ordered-list, [78.0, 711.0, 673.0, 18.0], V7LVqhXU70, 5748072]
[sub-ordered-list, [78.0, 729.0, 673.0, 18.0], V7LVqhXU70, 5748072]
[sub-ordered-list, [78.0, 747.0, 673.0, 18.0], V7LVqhXU70, 5748072]
[sub-ordered-list, [78.0, 765.0, 673.0, 18.0], V7LVqhXU70, 5748072]
[sub-ordered-list, [78.0, 783.0, 673.0, 18.0], V7LVqhXU70, 5748072]
[sub-ordered-list, [78.0, 801.0, 673.0, 18.0], V7LVqhXU70, 5748072]
[sub-ordered-list, [70.0, 992.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[sub-ordered-list, [70.0, 1010.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[sub-ordered-list, [70.0, 1028.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[sub-ordered-list, [70.0, 1046.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[sub-ordered-list, [70.0, 1064.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[sub-ordered-list, [70.0, 1082.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[sub-ordered-list, [70.0, 1100.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[sub-ordered-list, [70.0, 1118.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[sub-ordered-list, [70.0, 1136.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[sub-ordered-list, [70.0, 1154.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[sub-ordered-list, [70.0, 1172.0, 674.0, 18.0], i0bJGJb41M, 5748072]
[footnote, [501.0, 1258.0, 271.0, 18.0], CtXvy-Zc24, 5748072]
