[2200, 1700]
[section-title, [284.0, 226.0, 554.0, 52.5], shoonya_0sY25N913GFUHJ, 5687294]
[paragraph, [278.0, 318.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 354.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 390.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 426.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 462.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 498.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 534.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 570.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 606.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 642.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 678.0, 1135.0, 36.0], shoonya_2sMZS51PJC1IB3, 5687294]
[paragraph, [278.0, 778.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 814.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 850.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 886.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 922.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 958.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 994.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 1030.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 1066.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 1102.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 1138.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 1174.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 1210.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [278.0, 1246.0, 1135.0, 36.0], shoonya_3s40QWV2ZIZBAO, 5687294]
[paragraph, [283.0, 1332.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1368.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1404.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1440.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1476.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1512.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1548.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1584.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1620.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1656.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1692.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1728.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1764.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1800.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1836.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
[paragraph, [283.0, 1872.0, 1129.0, 36.0], shoonya_4s8XZIZ7ZOZT19, 5687294]
