[3968, 2806]
[headline, [213.0, 222.0, 2323.0, 52.5], shoonya_0sPMNQBNQDGHPG, 5683827]
[headline, [213.0, 274.5, 2323.0, 52.5], shoonya_0sPMNQBNQDGHPG, 5683827]
[headline, [213.0, 327.0, 2323.0, 52.5], shoonya_0sPMNQBNQDGHPG, 5683827]
[headline, [213.0, 379.5, 2323.0, 52.5], shoonya_0sPMNQBNQDGHPG, 5683827]
[headline, [213.0, 432.0, 2323.0, 52.5], shoonya_0sPMNQBNQDGHPG, 5683827]
[author, [307.0, 1353.0, 1080.0, 52.5], shoonya_4sGCHOHDN655IT, 5683827]
[author, [307.0, 1405.5, 1080.0, 52.5], shoonya_4sGCHOHDN655IT, 5683827]
[paragraph, [201.0, 1577.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 1629.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 1682.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 1734.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 1787.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 1839.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 1892.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 1944.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 1997.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2049.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2102.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2154.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2207.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2259.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2312.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2364.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2417.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2469.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2522.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2574.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2627.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2679.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2732.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2784.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2837.0, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [201.0, 2889.5, 1143.0, 52.5], shoonya_5s50BK1JJTKDE8, 5683827]
[paragraph, [1367.0, 1582.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 1634.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 1687.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 1739.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 1792.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 1844.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 1897.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 1949.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2002.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2054.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2107.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2159.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2212.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2264.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2317.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2369.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2422.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2474.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2527.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2579.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2632.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2684.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2737.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2789.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2842.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2894.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2947.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 2999.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3052.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3104.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3157.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3209.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3262.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3314.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3367.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3419.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3472.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3524.5, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [1367.0, 3577.0, 1215.0, 52.5], omsJXzU27L, 5683827]
[paragraph, [188.0, 3029.0, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[paragraph, [188.0, 3081.5, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[paragraph, [188.0, 3134.0, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[paragraph, [188.0, 3186.5, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[paragraph, [188.0, 3239.0, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[paragraph, [188.0, 3291.5, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[paragraph, [188.0, 3344.0, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[paragraph, [188.0, 3396.5, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[paragraph, [188.0, 3449.0, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[paragraph, [188.0, 3501.5, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[paragraph, [188.0, 3554.0, 1139.0, 52.5], shoonya_6s88KPRUREY8YP, 5683827]
[folio, [273.0, 3813.0, 810.0, 52.5], Uf5NqWk0-B, 5683827]
