[1372, 849]
[section-title, [251.0, 92.0, 342.0, 30.0], kUllAH3wsA, 5710414]
[paragraph, [60.0, 158.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 176.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 194.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 212.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 230.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 248.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 266.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 284.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 302.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 320.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 338.0, 723.0, 18.0], shoonya_0s3RV5E4UTXEUL, 5710414]
[paragraph, [60.0, 368.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 386.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 404.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 422.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 440.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 458.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 476.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 494.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 512.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 530.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 548.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 566.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 584.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 602.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 620.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 638.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 656.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 674.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 692.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 710.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 728.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 746.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 764.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 782.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 800.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 818.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 836.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 854.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 872.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 890.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 908.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 926.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 944.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 962.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 980.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 998.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1016.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1034.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1052.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1070.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1088.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1106.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1124.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1142.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1160.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1178.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1196.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1214.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1232.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1250.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1268.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
[paragraph, [60.0, 1286.0, 729.0, 18.0], shoonya_1s1UDMHN85B8PJ, 5710414]
