[1755, 1240]
[section-title, [171.0, 143.0, 501.0, 49.5], mpMZN8YrZN, 5693186]
[paragraph, [188.0, 219.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 255.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 291.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 327.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 363.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 399.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 435.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 471.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 507.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 543.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 579.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 615.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 651.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 687.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 723.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [188.0, 759.0, 928.0, 36.0], shoonya_0s7JAAI5GQ0H2S, 5693186]
[paragraph, [193.0, 811.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 847.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 883.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 919.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 955.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 991.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1027.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1063.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1099.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1135.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1171.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1207.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1243.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1279.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1315.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1351.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
[paragraph, [193.0, 1387.0, 920.0, 36.0], shoonya_1sDM4V1NCAV731, 5693186]
